#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000149302.1	chr7	+	30095161	30100118	30095161	30095161		uc291nsy.1	Zfp260
ENSMUST00000130526.1	chr7	+	30095168	30104759	30104676	30104759	D3Z766	uc291nsz.1	Zfp260
ENSMUST00000134365.7	chr7	+	30095177	30107619	30095177	30095177		uc291nta.1	Zfp260
ENSMUST00000108200.1	chr7	+	30095184	30107614	30104676	30105900	Q62513	uc033iye.2	Zfp260
ENSMUST00000182136.1	chr7	+	30098156	30100101	30098156	30098156		uc057ags.1	Zfp260
ENSMUST00000006254.5	chr7	-	30224130	30232272	30224232	30231693	Q9D1E6	uc009gds.3	Tbcb
ENSMUST00000169358.7	chr7	-	30224132	30227000	30224132	30224132		uc291ntq.1	Tbcb
ENSMUST00000141608.1	chr7	-	30224136	30227061	30224136	30224136		uc291ntr.1	Tbcb
ENSMUST00000038027.5	chr7	-	34201329	34230336	34202413	34230213	P06745	uc009gix.4	Gpi1
ENSMUST00000135243.2	chr7	-	34202158	34210377	34202158	34202158		uc291ojr.1	Gpi1
ENSMUST00000205870.1	chr7	-	34202205	34207898	34205632	34207898	A0A0U1RPC9	uc291ojs.1	Gpi1
ENSMUST00000205865.1	chr7	-	34202382	34213436	34207893	34213436	A0A0U1RP58	uc291ojt.1	Gpi1
ENSMUST00000205800.1	chr7	-	34202406	34228997	34202413	34228997	A0A0U1RQ18	uc291oju.1	Gpi1
ENSMUST00000205983.1	chr7	-	34202688	34230257	34204117	34230213	A0A0U1RQ72	uc291ojv.1	Gpi1
ENSMUST00000206232.1	chr7	-	34202814	34206264	34202814	34202814		uc291ojw.1	Gpi1
ENSMUST00000206415.1	chr7	-	34204037	34230242	34204037	34230213	A0A0U1RP97	uc291ojx.1	Gpi1
ENSMUST00000206603.1	chr7	-	34215208	34230263	34215208	34215208		uc291ojy.1	Gpi1
ENSMUST00000126901.1	chr7	-	34227120	34229794	34227120	34227120		uc291oka.1	Gpi1
ENSMUST00000138773.1	chr7	-	34229152	34230289	34229152	34229152		uc291okb.1	Gpi1
ENSMUST00000085585.11	chr7	-	34344645	34389687	34347958	34389478	Q8K2F8	uc009gjd.3	Lsm14a
ENSMUST00000206830.1	chr7	-	34344662	34353495	34345934	34353495	A0A0U1RP30	uc009gjc.3	Lsm14a
ENSMUST00000206388.1	chr7	-	34345714	34393315	34371174	34393250	A0A0U1RPG3	uc291okn.1	Lsm14a
ENSMUST00000205519.1	chr7	-	34345937	34371140	34351379	34371140	A0A0U1RP90	uc291oko.1	Lsm14a
ENSMUST00000205455.1	chr7	-	34350795	34353556	34350795	34350795		uc291okp.1	Lsm14a
ENSMUST00000155256.7	chr7	-	34353482	34389479	34353482	34389478	F6X2V9	uc009gje.2	Lsm14a
ENSMUST00000133046.2	chr7	-	34353813	34389080	34353813	34388786	A2BH69	uc291okq.1	Lsm14a
ENSMUST00000206715.1	chr7	-	34386581	34389161	34386581	34386581		uc291okt.1	Lsm14a
ENSMUST00000130491.2	chr7	-	35046421	35056573	35050383	35050836	Q54AJ1	uc009gjk.2	Cebpg
ENSMUST00000205752.1	chr7	-	35049895	35051505	35049895	35049895		uc029weu.3	Cebpg
ENSMUST00000070191.9	chr7	-	35050314	35055940	35050383	35050836	Q54AJ1	uc291olt.1	Cebpg
ENSMUST00000206505.1	chr7	-	35050864	35055983	35050864	35050864		uc291olu.1	Cebpg
ENSMUST00000021641.7	chr7	+	36698117	36773553	36698249	36771833	A0A0R4J017	uc009gkj.2	Tshz3
ENSMUST00000176413.1	chr7	+	36698216	36702113	36698216	36698216		uc291opc.1	Tshz3
ENSMUST00000098513.5	chr7	-	38216971	38228016	38221302	38222142	Q3TB82	uc009gku.3	Plekhf1
ENSMUST00000047085.15	chr7	-	44834622	44849075	44841228	44848869	Q8BYH7	uc009grc.2	Tbc1d17
ENSMUST00000139947.7	chr7	-	44840900	44848911	44840900	44840900		uc291pip.1	Tbc1d17
ENSMUST00000145959.7	chr7	-	44841031	44849079	44842017	44848869	I6L974	uc291piq.1	Tbc1d17
ENSMUST00000130081.7	chr7	-	44841032	44848890	44841032	44841032		uc291pir.1	Tbc1d17
ENSMUST00000208714.1	chr7	-	44841546	44843074	44842706	44843074	A0A140LJ22	uc291pis.1	Tbc1d17
ENSMUST00000149921.1	chr7	-	44843379	44844324	44843379	44843379		uc291pit.1	Tbc1d17
ENSMUST00000153161.1	chr7	-	44844576	44846000	44844576	44844576		uc291piu.1	Tbc1d17
ENSMUST00000207293.1	chr7	-	44845094	44848886	44845121	44848869	A0A140LHP1	uc291piv.1	Tbc1d17
ENSMUST00000208890.1	chr7	-	44845885	44848534	44846037	44848534	A0A140LI65	uc291piw.1	Tbc1d17
ENSMUST00000207532.1	chr7	-	44846834	44848895	44846834	44848869	A0A140LIS2	uc291pix.1	Tbc1d17
ENSMUST00000142098.1	chr7	-	44848025	44848895	44848025	44848025		uc291piy.1	Tbc1d17
ENSMUST00000133846.1	chr7	-	44848274	44848594	44848274	44848274		uc291piz.1	Tbc1d17
ENSMUST00000210547.1	chr7	-	46740496	46742942	46740496	46740496		uc291qba.1	Saa1
ENSMUST00000128088.3	chr7	-	46740496	46742980	46740703	46742522	Q5I0U6	uc009gyz.2	Saa1
ENSMUST00000006774.10	chr7	+	46796102	46823800	46801686	46822909	G3X8R4	uc009gzk.3	Gtf2h1
ENSMUST00000165031.7	chr7	+	46796113	46805027	46797462	46805027	E9PWY2	uc291qbr.1	Gtf2h1
ENSMUST00000107644.1	chr7	+	46796670	46823275	46797462	46822909	E9QKD9	uc009gzl.4	Gtf2h1
ENSMUST00000128420.8	chr7	+	46801686	46822909	46801686	46804962	D6RJL7	uc291qbs.1	Gtf2h1
ENSMUST00000144708.1	chr7	+	46808451	46815418	46808451	46808451		uc291qbt.1	Gtf2h1
ENSMUST00000057611.5	chr7	+	60155608	60156100	60155608	60155608		uc057luh.2	Gm7367
ENSMUST00000207136.1	chr7	-	60753362	60754013	60753362	60753362		uc291qwc.1	Gm10297
ENSMUST00000063694.9	chr7	-	63886350	63938915	63891507	63938546	Q9JJZ6	uc009hfn.2	Klf13
ENSMUST00000185175.1	chr7	-	63891382	63936301	63891507	63891666	A0A087WQX4	uc291qxt.1	Klf13
ENSMUST00000183817.1	chr7	-	63891399	63924870	63891647	63924768	V9GX95	uc291qxu.1	Klf13
ENSMUST00000183782.7	chr7	+	63896532	63899698	63896532	63896532		uc291qxv.1	Gm27252
ENSMUST00000184360.1	chr7	+	63897973	63899529	63897973	63897973		uc291qxw.1	Gm27252
ENSMUST00000183907.1	chr7	-	63935398	63936332	63935398	63935398		uc291qxx.1	Klf13
ENSMUST00000005671.9	chr7	+	67952826	68233668	67952858	68226401	E9QNX9	uc009hja.2	Igf1r
ENSMUST00000207621.1	chr7	+	68148589	68187969	68148589	68148589		uc291rfd.1	Igf1r
ENSMUST00000207487.1	chr7	+	68186624	68187974	68186624	68186624		uc291rfe.1	Igf1r
ENSMUST00000208348.1	chr7	+	68194665	68196610	68194665	68194665		uc291rff.1	Igf1r
ENSMUST00000208731.1	chr7	+	68210258	68212926	68210258	68210258		uc291rfg.1	Igf1r
ENSMUST00000208871.1	chr7	+	68211837	68226168	68211837	68211837		uc291rfh.1	Igf1r
ENSMUST00000032768.14	chr7	-	70351943	70360593	70354656	70360329	Q3UST6	uc009hni.2	Nr2f2
ENSMUST00000207153.1	chr7	-	70353073	70355237	70353073	70353073		uc291rhe.1	Nr2f2
ENSMUST00000089565.5	chr7	-	70354438	70366735	70354656	70366135	D3YYP4	uc009hnj.2	Nr2f2
ENSMUST00000208474.1	chr7	-	70355688	70358403	70355688	70355688		uc291rhf.1	Nr2f2
ENSMUST00000208081.1	chr7	-	70357762	70359921	70357762	70358273	A0A140LJF1	uc291rhg.1	Nr2f2
ENSMUST00000208681.1	chr7	-	70358620	70359895	70358620	70358620		uc291rhh.1	Nr2f2
ENSMUST00000182995.1	chr7	-	72989153	72990153	72989153	72989153		uc291rjl.1	Gm5335
ENSMUST00000119206.2	chr7	+	73375508	73419899	73409431	73418033	Q8C4C4	uc009hqz.3	Rgma
ENSMUST00000094312.11	chr7	+	73375519	73419899	73375874	73418033	Q6PCX7	uc009hra.2	Rgma
ENSMUST00000128471.1	chr7	+	73391159	73409451	73391414	73409451	D3Z4W0	uc291rjs.1	Rgma
ENSMUST00000139780.2	chr7	+	73391226	73419899	73391414	73418033	Q6PCX7	uc009hrb.2	Rgma
ENSMUST00000206253.1	chr7	+	73391275	73393247	73391275	73391275		uc291rjt.1	Rgma
ENSMUST00000184554.7	chr7	-	73544035	73558244	73544035	73544035		uc291rks.1	1810026B05Rik
ENSMUST00000190028.6	chr7	-	73544036	73558147	73544036	73544036		uc291rkt.1	1810026B05Rik
ENSMUST00000189960.1	chr7	-	73544041	73546865	73544041	73544041		uc291rku.1	1810026B05Rik
ENSMUST00000183916.7	chr7	-	73544242	73555920	73544242	73544242		uc291rkv.1	1810026B05Rik
ENSMUST00000187421.6	chr7	-	73544263	73557973	73544263	73544263		uc291rkw.1	1810026B05Rik
ENSMUST00000184855.7	chr7	-	73544305	73558248	73544305	73544305		uc291rkx.1	1810026B05Rik
ENSMUST00000184655.3	chr7	-	73555145	73558386	73555145	73555145		uc291rky.1	1810026B05Rik
ENSMUST00000026896.9	chr7	-	73939118	74013674	73943178	74013494	O35696	uc009hwe.4	St8sia2
ENSMUST00000191970.1	chr7	-	73960850	74013690	73960850	74013494	A0A0A6YVX5	uc291rlq.1	St8sia2
ENSMUST00000098371.8	chr7	-	74275418	74554633	74276005	74554590	Q8R3L5	uc009hwf.2	Slco3a1
ENSMUST00000026897.13	chr7	-	74281857	74554614	74284289	74554590	Q8R3L5	uc009hwg.2	Slco3a1
ENSMUST00000107453.7	chr7	-	74295370	74554780	74297164	74554590	D3YXA8	uc009hwh.2	Slco3a1
ENSMUST00000142175.1	chr7	-	74331007	74347231	74331007	74331007		uc291rlt.1	Slco3a1
ENSMUST00000134539.1	chr7	-	74346785	74554474	74346785	74554474	F7B851	uc291rlu.1	Slco3a1
ENSMUST00000136389.1	chr7	-	74359653	74504335	74359653	74359653		uc291rlv.1	Slco3a1
ENSMUST00000138099.1	chr7	-	74504238	74552594	74504238	74552204	D3YUC4	uc291rlx.1	Slco3a1
ENSMUST00000129292.1	chr7	-	74504385	74530109	74504385	74504385		uc291rly.1	Slco3a1
ENSMUST00000166315.6	chr7	+	75455533	75754609	75534818	75750623	E9Q394	uc009hwx.2	Akap13
ENSMUST00000207750.1	chr7	+	75455533	75754609	75534818	75750623	A0A140LJJ5	uc009hwr.2	Akap13
ENSMUST00000208187.1	chr7	+	75455556	75603301	75455556	75455556		uc291rmq.1	Akap13
ENSMUST00000207751.1	chr7	+	75455867	75580376	75455867	75455867		uc009hwp.2	Akap13
ENSMUST00000207923.1	chr7	+	75610038	75697343	75610038	75697343	A0A140LIX0	uc291rmu.1	Akap13
ENSMUST00000208708.1	chr7	+	75611102	75697434	75611102	75697434	A0A140LID7	uc291rmv.1	Akap13
ENSMUST00000207079.1	chr7	+	75611832	75677562	75611832	75611832		uc009hws.2	Akap13
ENSMUST00000208182.1	chr7	+	75611839	75613294	75611839	75611839		uc291rmw.1	Akap13
ENSMUST00000208456.1	chr7	+	75612283	75685173	75612283	75612283		uc291rmx.1	Akap13
ENSMUST00000208053.1	chr7	+	75614687	75677146	75614687	75614687		uc291rmy.1	Akap13
ENSMUST00000207998.1	chr7	+	75643318	75704422	75643318	75704422	A0A140LHQ3	uc291rmz.1	Akap13
ENSMUST00000209040.1	chr7	+	75644184	75677330	75644184	75644184		uc291rna.1	Akap13
ENSMUST00000208248.1	chr7	+	75695477	75698610	75695477	75695477		uc291rnc.1	Akap13
ENSMUST00000207511.1	chr7	+	75700863	75702924	75700863	75700863		uc291rnd.1	Akap13
ENSMUST00000207239.1	chr7	+	75701991	75736639	75702077	75736639	A0A140LHG3	uc291rne.1	Akap13
ENSMUST00000208009.1	chr7	+	75701996	75718039	75701996	75701996		uc291rnf.1	Akap13
ENSMUST00000118867.7	chr7	+	78913423	78920217	78914346	78920162	Q9JL16	uc057ahz.2	Isg20
ENSMUST00000121645.7	chr7	+	78913457	78920307	78914346	78920185	Q9JL16	uc009hxt.3	Isg20
ENSMUST00000038142.14	chr7	+	78913764	78920396	78914346	78920162	Q9JL16	uc009hxu.2	Isg20
ENSMUST00000133042.1	chr7	+	78913980	78917018	78913980	78913980		uc291rph.1	Isg20
ENSMUST00000120331.3	chr7	+	78914234	78920349	78914346	78920162	Q9JL16	uc009hxv.3	Isg20
ENSMUST00000205981.1	chr7	+	78914328	78920187	78914346	78919809	A0A0U1RP59	uc291rpi.1	Isg20
ENSMUST00000032761.7	chr7	-	79735956	79743080	79737341	79742965	Q9Z211	uc009hyy.2	Pex11a
ENSMUST00000150606.1	chr7	-	79737088	79743131	79737088	79737088		uc009hyz.2	Pex11a
ENSMUST00000205297.1	chr7	-	79737249	79738724	79737249	79737249		uc291rsb.1	Pex11a
ENSMUST00000139620.1	chr7	-	79737771	79740356	79737771	79737771		uc291rsc.1	Pex11a
ENSMUST00000154428.8	chr7	-	80325291	80341480	80340330	80341420	D6RIN1	uc291rur.2	Unc45a
ENSMUST00000107368.8	chr7	-	80325291	80346009	80325619	80341420	Q99KD5	uc009iam.5	Unc45a
ENSMUST00000032748.14	chr7	-	80325294	80340219	80325619	80340119	Q99KD5	uc291ruq.1	Unc45a
ENSMUST00000238999.1	chr7	-	80325295	80340171	80325295	80325295		uc294jpy.1	Unc45a
ENSMUST00000206363.1	chr7	-	80325325	80339566	80325431	80339566	A0A0U1RNI4	uc291rus.1	Unc45a
ENSMUST00000133728.7	chr7	-	80334181	80340206	80334181	80340119	D3YZN8	uc291rut.1	Unc45a
ENSMUST00000206032.1	chr7	-	80338274	80340201	80338274	80338274		uc291ruu.1	Unc45a
ENSMUST00000141774.1	chr7	-	80338824	80340148	80338824	80338824		uc291ruv.1	Unc45a
ENSMUST00000127997.1	chr7	-	80339112	80340217	80339112	80340119	D3YVI2	uc291ruw.1	Unc45a
ENSMUST00000145351.1	chr7	-	80339116	80340219	80339116	80339116		uc291rux.1	Unc45a
ENSMUST00000135503.1	chr7	-	80339507	80340211	80339507	80339507		uc291ruy.1	Unc45a
ENSMUST00000206494.1	chr7	-	80344081	80347993	80344081	80344081		uc291rvi.1	Unc45a
ENSMUST00000146619.2	chr7	-	80902226	80904393	80902226	80902226		uc291rxs.1	Nmb
ENSMUST00000026817.10	chr7	-	80902227	80905076	80902467	80904977	Q9CR53	uc009ibm.4	Nmb
ENSMUST00000149792.1	chr7	-	80902233	80904374	80902233	80902233		uc291rxt.1	Nmb
ENSMUST00000119428.1	chr7	-	80902233	80905060	80902432	80904977	D3Z621	uc057aic.2	Nmb
ENSMUST00000147813.7	chr7	-	80904888	80947545	80904888	80904888		uc291rxu.1	Sec11a
ENSMUST00000120285.7	chr7	-	80907715	80947513	80907785	80947452	D3YTS1	uc291rxv.1	Sec11a
ENSMUST00000130981.7	chr7	-	80915376	80923558	80915376	80915376		uc291rxy.1	Sec11a
ENSMUST00000150049.7	chr7	-	80915376	80925650	80915376	80915376		uc291rxz.1	Sec11a
ENSMUST00000026818.11	chr7	-	80915376	80947780	80915853	80947452	Q9R0P6	uc009ibn.2	Sec11a
ENSMUST00000153053.1	chr7	-	80915565	80916330	80915565	80915565		uc291rya.1	Sec11a
ENSMUST00000117383.7	chr7	-	80915660	80947780	80915853	80947452	D3Z569	uc291ryb.1	Sec11a
ENSMUST00000147881.7	chr7	-	80915762	80947511	80915762	80915762		uc291ryc.1	Sec11a
ENSMUST00000119980.1	chr7	-	80916088	80947780	80916150	80947452	D3YWT0	uc291ryd.1	Sec11a
ENSMUST00000136556.1	chr7	-	80920894	80947742	80920894	80920894		uc009ibo.2	Sec11a
ENSMUST00000026820.10	chr7	+	81114798	81170416	81115538	81169612	E9PXX9	uc009ibs.1	Slc28a1
ENSMUST00000119083.1	chr7	+	81114849	81170416	81115538	81169612	E9PXX9	uc291rym.1	Slc28a1
ENSMUST00000026672.7	chr7	+	81213595	81334533	81213914	81333522	O88502	uc009ibt.2	Pde8a
ENSMUST00000128154.7	chr7	+	81295706	81315187	81295706	81295706		uc291ryq.1	Pde8a
ENSMUST00000130494.1	chr7	+	81306692	81319440	81306692	81306692		uc291ryr.1	Pde8a
ENSMUST00000026093.8	chr7	-	81792073	81829431	81793567	81829391	P58544	uc009icn.1	Btbd1
ENSMUST00000208114.1	chr7	-	81793514	81800493	81793514	81793514		uc291sak.1	Btbd1
ENSMUST00000208178.1	chr7	-	81800596	81815955	81800596	81800596		uc291sal.1	Btbd1
ENSMUST00000208566.1	chr7	-	81801096	81829055	81801096	81801096		uc291sam.1	Btbd1
ENSMUST00000041890.7	chr7	+	81859000	81884071	81859448	81883406	P58749	uc009icp.4	Tm6sf1
ENSMUST00000124616.7	chr7	+	81859019	81873877	81859019	81859019		uc291sao.1	Tm6sf1
ENSMUST00000134861.7	chr7	+	81859117	81865398	81859117	81859117		uc291sap.1	Tm6sf1
ENSMUST00000126334.7	chr7	+	81859150	81884434	81859448	81871456	D6RD09	uc291saq.1	Tm6sf1
ENSMUST00000119543.1	chr7	+	81862686	81883419	81865323	81883406	D3YX52	uc009icq.3	Tm6sf1
ENSMUST00000147977.1	chr7	+	81869732	81872415	81869732	81869732		uc291sas.1	Tm6sf1
ENSMUST00000130006.1	chr7	+	81873492	81883407	81873492	81873492		uc291sat.1	Tm6sf1
ENSMUST00000075418.14	chr7	+	83631958	83642328	83632040	83640569	Q9EPQ7	uc009idq.2	Stard5
ENSMUST00000146469.1	chr7	+	83631999	83633471	83631999	83631999		uc291sda.1	Stard5
ENSMUST00000117410.1	chr7	+	83631999	83653127	83632040	83650957	D3YU00	uc291sdb.1	Stard5
ENSMUST00000150174.7	chr7	+	83632015	83638075	83632015	83632015		uc291sdc.1	Stard5
ENSMUST00000130723.1	chr7	+	83632552	83633355	83632552	83632552		uc291sdd.1	Stard5
ENSMUST00000058755.4	chr7	+	89404354	89413134	89404686	89408360	Q61088	uc009ifx.3	Fzd4
ENSMUST00000207225.1	chr7	+	90130212	90208932	90130572	90207597	Q7M6Y3	uc009igv.3	Picalm
ENSMUST00000207484.1	chr7	+	90130214	90213465	90130572	90207597	Q7M6Y3	uc009igq.3	Picalm
ENSMUST00000209068.1	chr7	+	90130229	90208932	90130572	90207597	Q7M6Y3	uc009igt.3	Picalm
ENSMUST00000207596.1	chr7	+	90130263	90132121	90130263	90130263		uc291snn.1	Picalm
ENSMUST00000207949.1	chr7	+	90130291	90169251	90130291	90130291		uc291sno.1	Picalm
ENSMUST00000208730.1	chr7	+	90130292	90208926	90130572	90207597	Q7M6Y3	uc009igu.3	Picalm
ENSMUST00000207197.1	chr7	+	90130494	90164046	90130494	90130494		uc291snp.1	Picalm
ENSMUST00000208742.1	chr7	+	90130503	90208930	90130572	90207597	Q7M6Y3	uc009igs.3	Picalm
ENSMUST00000049537.8	chr7	+	90130515	90209100	90130572	90207597	Q7M6Y3	uc009igr.3	Picalm
ENSMUST00000208684.1	chr7	+	90131644	90165572	90160470	90165572	A0A140LHG9	uc291snq.1	Picalm
ENSMUST00000207084.1	chr7	+	90165512	90208930	90165512	90207597	A0A140LHQ8	uc291snt.1	Picalm
ENSMUST00000208089.2	chr7	+	90172249	90209103	90172249	90206252	A0A1L1SUR7	uc291snu.1	Picalm
ENSMUST00000208891.1	chr7	+	90188802	90195714	90188802	90188802		uc291snw.1	Picalm
ENSMUST00000207106.1	chr7	+	90193098	90194971	90193098	90193098		uc291snx.1	Picalm
ENSMUST00000208127.1	chr7	+	90195231	90197006	90195231	90195231		uc291sny.1	Picalm
ENSMUST00000061767.4	chr7	+	90442728	90446104	90443014	90444091	Q91ZR3	uc009ihl.3	Crebzf
ENSMUST00000107206.2	chr7	+	90443668	90445818	90443713	90444315	A0A171EBL1	uc291sov.1	Crebzf
ENSMUST00000126041.1	chr7	+	90443669	90444701	90443713	90444091	A0A140LI74	uc291sow.1	Crebzf
ENSMUST00000143408.2	chr7	+	90443677	90446104	90443713	90444091	A0A140LI74	uc291sox.1	Crebzf
ENSMUST00000107205.2	chr7	+	90443754	90445435	90443754	90444315	D3YUZ4	uc291soy.1	Crebzf
ENSMUST00000208379.1	chr7	+	90443878	90447994	90443878	90444091	A0A140LHC8	uc291soz.1	Crebzf
ENSMUST00000207252.1	chr7	+	90443886	90447721	90443886	90444315	A0A140LHY1	uc291spa.1	Crebzf
ENSMUST00000209102.1	chr7	+	90444182	90447721	90444182	90444182		uc291spb.1	Crebzf
ENSMUST00000146291.1	chr7	+	90444702	90446095	90444702	90444702		uc291spc.1	Crebzf
ENSMUST00000004622.6	chr7	+	97081585	97308946	97081825	97305019	Q3ZB57	uc009iix.3	Gab2
ENSMUST00000206791.1	chr7	+	97081775	97305036	97081825	97305019	Q3ZB59	uc009iiy.3	Gab2
ENSMUST00000205536.1	chr7	+	97579888	97582973	97579888	97579888		uc291sva.1	Rsf1
ENSMUST00000156060.7	chr7	+	97579896	97686420	97579896	97579896		uc291svb.1	Rsf1
ENSMUST00000107153.2	chr7	+	97579896	97692778	97579903	97685987	E9PWW9	uc009ijm.3	Rsf1
ENSMUST00000127891.2	chr7	+	97579906	97639463	97579906	97631447	A0A0U1RPA7	uc291svc.1	Rsf1
ENSMUST00000206866.1	chr7	+	97657279	97660914	97657279	97657279		uc057ail.2	Rsf1
ENSMUST00000123731.7	chr7	+	97662551	97686608	97662551	97663592	A0A0U1RNQ5	uc291svg.1	Rsf1
ENSMUST00000150288.6	chr7	+	97669491	97676180	97669491	97669491		uc291svh.1	Rsf1
ENSMUST00000135270.2	chr7	+	97669846	97680778	97669846	97677382	A0A0U1RP31	uc291svi.1	Rsf1
ENSMUST00000094161.10	chr7	-	98350667	98361288	98352057	98353122	Q8CBR6	uc009ikk.2	Tsku
ENSMUST00000164726.7	chr7	-	98350667	98361288	98352057	98353122	Q8CBR6	uc012fpq.1	Tsku
ENSMUST00000167405.2	chr7	-	98350667	98361292	98352057	98353122	Q8CBR6	uc033jak.2	Tsku
ENSMUST00000165257.7	chr7	-	98350667	98361328	98352057	98353122	Q8CBR6	uc012fpr.1	Tsku
ENSMUST00000165901.7	chr7	-	98350785	98360079	98352057	98353122	Q8CBR6	uc009ikh.3	Tsku
ENSMUST00000179780.2	chr7	-	98350785	98360079	98352057	98353122	Q8CBR6	uc009iki.3	Tsku
ENSMUST00000206414.1	chr7	-	98350867	98361288	98352057	98353122	Q8CBR6	uc009ikj.3	Tsku
ENSMUST00000206770.1	chr7	-	98353542	98360187	98353542	98353542		uc291swl.1	Tsku
ENSMUST00000080817.5	chr7	-	99920253	99980448	99925301	99980434	E9Q7F2	uc009img.4	Rnf169
ENSMUST00000174264.1	chr7	-	99935277	99965734	99935277	99935277		uc291tbc.1	Rnf169
ENSMUST00000084935.10	chr7	+	100227393	100278867	100227923	100272429	Q8CAA7	uc012fqa.2	Pgm2l1
ENSMUST00000208158.1	chr7	+	100227675	100256365	100227675	100227675		uc291tbv.1	Pgm2l1
ENSMUST00000162108.7	chr7	+	100227687	100277409	100227923	100262078	E0CX81	uc291tbw.1	Pgm2l1
ENSMUST00000054436.8	chr7	+	100227709	100278868	100227923	100272429	Q8CAA7	uc291tbx.1	Pgm2l1
ENSMUST00000106923.1	chr7	-	102239122	102250088	102239668	102240244	Q3UDZ1	uc033jav.2	Rhog
ENSMUST00000098230.10	chr7	-	102239122	102250123	102239668	102240244	Q3UDZ1	uc009irk.2	Rhog
ENSMUST00000209968.1	chr7	-	102239993	102256054	102239993	102240244	A0A1B0GSL4	uc291tma.1	Rhog
ENSMUST00000033289.5	chr7	+	102267805	102437318	102268414	102435900	P70302	uc009irm.3	Stim1
ENSMUST00000211141.1	chr7	+	102267811	102271648	102267811	102267811		uc291tmb.1	Stim1
ENSMUST00000210266.1	chr7	+	102267818	102387724	102267818	102267818		uc009irl.2	Stim1
ENSMUST00000209255.1	chr7	+	102267853	102437319	102268414	102435900	A0A1B0GRA5	uc291tmc.1	Stim1
ENSMUST00000211457.1	chr7	+	102268326	102435900	102268414	102435428	A0A1B0GR78	uc291tmd.1	Stim1
ENSMUST00000210834.1	chr7	+	102425972	102428248	102425972	102425972		uc291tmf.1	Stim1
ENSMUST00000211058.1	chr7	+	102425995	102430928	102425995	102430928	A0A1B0GQZ3	uc009iro.2	Stim1
ENSMUST00000210761.1	chr7	+	102426551	102427315	102426551	102426551		uc291tmg.1	Stim1
ENSMUST00000210544.1	chr7	+	102430750	102435676	102430750	102430750		uc291tmh.1	Stim1
ENSMUST00000209879.2	chr7	-	105140838	105147012	105143349	105144291	Q7TRN9	uc291twu.1	Olfr683
ENSMUST00000061284.3	chr7	-	105143349	105144309	105143349	105144309	Q8VGV1	uc009ixp.1	Olfr683
ENSMUST00000179474.8	chr7	-	105371210	105400054	105378770	105390158	Q3U2I3	uc009ixy.2	Fam160a2
ENSMUST00000211549.1	chr7	-	105378609	105384443	105381502	105384443	A0A1B0GS19	uc291txp.1	Fam160a2
ENSMUST00000137158.7	chr7	-	105378609	105399985	105388918	105390158	D6RCH8	uc291txq.1	Fam160a2
ENSMUST00000048079.13	chr7	-	105378610	105400002	105378770	105390158	A0A1C7CYU5	uc009iyb.3	Fam160a2
ENSMUST00000118726.7	chr7	-	105378610	105400008	105378770	105390158	Q3U2I3	uc012frl.3	Fam160a2
ENSMUST00000074686.9	chr7	-	105378610	105400011	105378770	105390158	F8WHJ1	uc291txr.1	Fam160a2
ENSMUST00000122327.6	chr7	-	105378611	105400032	105378770	105390158	Q3U2I3	uc009ixz.3	Fam160a2
ENSMUST00000210448.1	chr7	-	105378990	105384120	105381226	105384120	A0A1B0GR02	uc291txs.1	Fam160a2
ENSMUST00000142559.1	chr7	-	105379075	105381981	105379075	105379075		uc291txt.1	Fam160a2
ENSMUST00000210972.1	chr7	-	105381073	105381631	105381073	105381073		uc291txu.1	Fam160a2
ENSMUST00000211013.1	chr7	-	105385041	105389514	105385041	105385041		uc291txv.1	Fam160a2
ENSMUST00000136298.1	chr7	-	105385387	105389111	105385387	105385387		uc291txw.1	Fam160a2
ENSMUST00000210341.1	chr7	-	105390220	105399986	105390220	105390220		uc291txx.1	Fam160a2
ENSMUST00000047040.3	chr7	-	105480082	105482300	105480820	105482159	Q91VJ2	uc009iye.2	Cavin3
ENSMUST00000106791.7	chr7	-	105604462	105633508	105604607	105625536	Q3TDT0	uc033jbh.2	Trim3
ENSMUST00000057525.13	chr7	-	105610469	105633560	105611057	105625536	Q9R1R2	uc009iyn.3	Trim3
ENSMUST00000106789.7	chr7	-	105610647	105633537	105611057	105625536	Q9R1R2	uc009iyo.3	Trim3
ENSMUST00000147044.3	chr7	-	105610649	105633485	105611057	105625536	Q9R1R2	uc009iym.3	Trim3
ENSMUST00000156581.1	chr7	-	105611138	105611856	105611138	105611138		uc291tyw.1	Trim3
ENSMUST00000154218.1	chr7	-	105612307	105613406	105612307	105612307		uc291tyx.1	Trim3
ENSMUST00000150363.1	chr7	-	105617030	105618026	105617030	105617030		uc291tyy.1	Trim3
ENSMUST00000153371.8	chr7	-	105618326	105633525	105618326	105625536	D3Z7V9	uc291tyz.1	Trim3
ENSMUST00000140882.1	chr7	-	105619105	105633571	105619105	105619105		uc291tza.1	Trim3
ENSMUST00000079282.7	chr7	-	109523910	109617147	109524645	109570086	Q924W7	uc009jdu.1	St5
