ENMUST_ID	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
ENSMUST00000114617.1	chrX	+	71215081	71315265	71231398	71313813	15	71215081,71231390,71233071,71234851,71254250,71259724,71284600,71287151,71291748,71296163,71299565,71301733,71302500,71307699,71313645,	71215147,71231461,71233144,71234946,71254361,71259826,71284684,71287301,71291937,71296347,71299774,71301826,71302614,71307876,71315265,	Q9Z2C5	uc292onw.1
ENSMUST00000151415.7	chrX	+	71215084	71236686	71215084	71215084	4	71215084,71231390,71233071,71234851,	71215147,71231461,71233144,71236686,		uc292onx.1
ENSMUST00000152810.1	chrX	+	71215084	71256301	71215084	71215084	5	71215084,71231390,71233071,71234851,71254250,	71215147,71231461,71233144,71234946,71256301,		uc292ony.1
ENSMUST00000129722.1	chrX	+	71301368	71315691	71301368	71301368	3	71301368,71307699,71313645,	71302614,71307876,71315691,		uc292onz.1
ENSMUST00000164800.7	chrX	+	72987338	73031543	72997078	73028943	19	72987338,72997034,72997281,72997737,72998535,72998668,72999250,73000016,73000987,73001404,73002574,73003372,73012439,73015738,73016694,73018373,73020867,73028844,73029672,	72987519,72997112,72997405,72997803,72998574,72998746,72999337,73000100,73001071,73001446,73002658,73003459,73012628,73015849,73016775,73018442,73020970,73028943,73031543,	G5E8W8	uc009tkw.2
ENSMUST00000114546.8	chrX	+	72987359	73031543	72997078	73028943	19	72987359,72997034,72997281,72997737,72998535,72998668,72999250,73000016,73000987,73001407,73002574,73003372,73012439,73015738,73016694,73018373,73020867,73028844,73029672,	72987519,72997112,72997405,72997803,72998574,72998746,72999337,73000100,73001071,73001446,73002658,73003459,73012628,73015849,73016775,73018442,73020970,73028943,73031543,	A2BI37	uc009tkx.3
ENSMUST00000134588.2	chrX	+	72988252	72997405	72997078	72997405	3	72988252,72997034,72997281,	72988402,72997112,72997405,	B1AXE7	uc292opq.1
ENSMUST00000078775.12	chrX	-	73074344	73082478	73074648	73081570	9	73074344,73074834,73076732,73078024,73078975,73080719,73081473,73081984,73082382,	73074717,73074930,73076831,73078124,73079093,73080788,73081601,73082067,73082478,	A2BI40	uc009tlb.2
ENSMUST00000139191.7	chrX	-	73074836	73082434	73074836	73081570	8	73074836,73076732,73078024,73078975,73080719,73081473,73081984,73082382,	73074930,73076831,73078124,73079093,73080788,73081588,73082067,73082434,	A2BI41	uc292opt.1
ENSMUST00000156148.1	chrX	-	73076745	73079466	73076745	73076745	3	73076745,73078024,73078975,	73076831,73078124,73079466,		uc292opu.1
ENSMUST00000114534.1	chrX	-	73079039	73082456	73079039	73081570	5	73079039,73080719,73081473,73082020,73082382,	73079093,73080788,73081601,73082067,73082456,	A2BI42	uc292opv.1
ENSMUST00000156188.7	chrX	+	73214332	73221960	73215258	73221960	8	73214332,73214773,73215240,73216040,73217722,73218685,73219973,73221866,	73214481,73214856,73215355,73216109,73217840,73218785,73220072,73221960,	B1B0R5	uc292oqk.1
ENSMUST00000069077.9	chrX	+	73214348	73222453	73215258	73222148	9	73214348,73214773,73215227,73216040,73217722,73218685,73219973,73221866,73222079,	73214481,73214856,73215355,73216109,73217840,73218785,73220072,73221962,73222453,	Q9JJQ7	uc012hkb.3
ENSMUST00000069103.10	chrX	+	73214348	73222453	73215258	73222148	9	73214348,73214773,73215227,73216040,73217722,73218685,73219973,73221866,73222079,	73214585,73214856,73215355,73216109,73217840,73218785,73220072,73221962,73222453,	Q9JJQ7	uc009tlj.3
ENSMUST00000124904.7	chrX	+	73214348	73222453	73214348	73214348	9	73214348,73214773,73215485,73216040,73217722,73218685,73219973,73221866,73222079,	73214481,73215355,73215658,73216109,73217840,73218785,73220072,73221962,73222453,		uc292oql.1
ENSMUST00000114506.7	chrX	+	73214349	73220070	73215258	73220070	7	73214349,73214773,73215227,73216040,73217722,73218685,73219973,	73214457,73214820,73215355,73216109,73217840,73218785,73220070,	B1B0R4	uc292oqm.1
ENSMUST00000081827.3	chrX	+	73214431	73222450	73215258	73222148	9	73214431,73214773,73215240,73216040,73217722,73218685,73219973,73221866,73222079,	73214457,73214856,73215355,73216109,73217840,73218785,73220072,73221962,73222450,	Q9JJQ7	uc292oqn.1
ENSMUST00000127701.1	chrX	+	73217349	73220059	73217349	73217349	3	73217349,73218685,73219973,	73217840,73218785,73220059,		uc292oqo.1
ENSMUST00000142237.1	chrX	+	73218362	73221941	73218362	73218362	3	73218362,73219973,73221866,	73218785,73220072,73221941,		uc292oqp.1
ENSMUST00000068551.8	chrX	-	73233687	73243068	73234381	73242164	9	73233687,73234568,73237373,73238661,73239607,73241315,73242067,73242613,73242975,	73234450,73234664,73237472,73238761,73239725,73241384,73242182,73242660,73243068,	Q3TKR2	uc292oqq.1
ENSMUST00000114531.7	chrX	-	73234078	73243027	73234381	73242164	9	73234078,73234568,73237373,73238661,73239607,73241315,73242067,73242577,73242975,	73234450,73234664,73237472,73238761,73239725,73241384,73242182,73242660,73243027,	Q3TKR2	uc009tlm.2
ENSMUST00000114530.7	chrX	-	73234078	73243130	73234381	73242164	9	73234078,73234568,73237373,73238661,73239607,73241315,73242067,73242577,73242975,	73234450,73234664,73237472,73238761,73239725,73241384,73242195,73242660,73243130,	Q3TKR2	uc009tll.2
ENSMUST00000126155.1	chrX	-	73234576	73239009	73234576	73234576	3	73234576,73237373,73238661,	73234664,73237472,73239009,		uc292oqr.1
ENSMUST00000156749.1	chrX	-	73237386	73240098	73237386	73237386	3	73237386,73238661,73239607,	73237472,73238761,73240098,		uc292oqs.1
ENSMUST00000114528.1	chrX	-	73239671	73243049	73239671	73242164	5	73239671,73241315,73242067,73242613,73242975,	73239725,73241384,73242195,73242660,73243049,	L7MUB7	uc292oqt.1
ENSMUST00000100750.9	chrX	-	74026591	74085669	74035416	74079934	4	74026591,74036981,74079908,74085509,	74036494,74037332,74080032,74085669,	Q9Z2D6	uc009tnt.4
ENSMUST00000170481.8	chrX	-	74026827	74135363	74035416	74079934	4	74026827,74036981,74079908,74135330,	74036494,74037332,74080032,74135363,	Q9Z2D6	uc292ovm.1
ENSMUST00000033770.12	chrX	-	74035287	74085690	74035416	74085586	3	74035287,74036981,74085509,	74036494,74037332,74085690,	Q9Z2D6	uc009tnu.4
ENSMUST00000123362.7	chrX	-	74035288	74085612	74036243	74079934	5	74035288,74036439,74036981,74079908,74085509,	74036330,74036494,74037332,74080032,74085612,	D3YY81	uc292ovn.1
ENSMUST00000140399.2	chrX	-	74035669	74085610	74036243	74085586	4	74035669,74036439,74036981,74085509,	74036330,74036494,74037332,74085610,	D3Z7U4	uc292ovo.1
ENSMUST00000198358.1	chrX	-	74081034	74085597	74081034	74081034	1	74081034,	74085597,		uc292ovp.1
ENSMUST00000122102.1	chrX	+	74944962	74952044	74944962	74944962	7	74944962,74945744,74947630,74948582,74949870,74951761,74951975,	74945059,74945813,74947748,74948682,74949969,74951857,74952044,		uc292pbc.1
ENSMUST00000114109.7	chrX	-	74966842	75084905	74967843	75004468	8	74966842,74988723,74990053,74999964,75001810,75004323,75005315,75084667,	74967985,74988836,74990170,75000100,75001892,75004531,75005371,75084905,	Q3V3J9	uc009tpm.3
ENSMUST00000127024.1	chrX	-	74967781	74969125	74967781	74967781	3	74967781,74968161,74968708,	74967985,74968290,74969125,		uc292pbe.1
ENSMUST00000037374.10	chrX	-	74988520	75084905	74988719	75084739	10	74988520,74990053,74999964,75001810,75004323,75005315,75024777,75025988,75033170,75084667,	74988836,74990170,75000100,75001892,75004531,75005371,75025256,75026205,75033474,75084905,	Q8BSM5	uc009tpn.3
ENSMUST00000114104.1	chrX	-	74988703	75084757	74988719	75084739	9	74988703,74999964,75001810,75004323,75005315,75024777,75025988,75033170,75084667,	74988836,75000100,75001892,75004531,75005371,75025256,75026205,75033474,75084757,	B1AYB9	uc292pbf.1
ENSMUST00000129495.1	chrX	-	74988705	75085458	74988705	74988705	9	74988705,74990053,74999964,75001810,75004323,75005315,75025988,75033170,75085409,	74988836,74990170,75000100,75001892,75004531,75005371,75026205,75033474,75085458,		uc292pbg.1
ENSMUST00000114059.9	chrX	-	75785653	75875182	75786766	75826945	16	75785653,75790961,75791284,75793588,75794176,75795306,75796333,75799394,75800501,75801575,75802524,75805139,75805750,75816083,75826872,75875047,	75786899,75791086,75791408,75793722,75794291,75795385,75796529,75799490,75800644,75801741,75802606,75805272,75805880,75816247,75826953,75875182,	Q99K51	uc009tqk.3
ENSMUST00000114058.7	chrX	-	75785662	75826953	75786766	75826945	16	75785662,75790961,75791284,75793588,75794176,75795306,75796333,75799394,75799716,75800501,75801575,75802524,75805139,75805750,75816083,75826872,	75786899,75791086,75791408,75793722,75794291,75795385,75796529,75799490,75799743,75800644,75801741,75802606,75805272,75805880,75816247,75826953,	B1AX58	uc057mbp.2
ENSMUST00000033547.13	chrX	-	75785662	75874574	75786766	75826945	16	75785662,75790961,75791284,75793588,75794176,75795306,75796333,75799394,75800501,75801575,75802524,75805139,75805750,75816083,75826872,75874337,	75786899,75791086,75791408,75793722,75794291,75795385,75796529,75799490,75800644,75801741,75802606,75805272,75805880,75816247,75826953,75874574,	Q99K51	uc009tqj.3
ENSMUST00000114057.7	chrX	-	75785667	75843063	75786766	75826945	16	75785667,75790961,75791284,75793588,75794176,75795306,75796333,75799394,75800501,75801575,75802524,75805139,75805750,75816083,75826872,75842903,	75786899,75791086,75791408,75793722,75794291,75795385,75796529,75799490,75800644,75801741,75802606,75805272,75805880,75816247,75826953,75843063,	Q99K51	uc009tqi.4
ENSMUST00000137192.1	chrX	-	75786770	75843185	75786770	75826945	16	75786770,75790961,75791284,75793588,75794176,75795306,75796333,75799394,75800501,75801575,75802524,75805139,75805750,75816083,75826872,75843082,	75786899,75791086,75791408,75793722,75794291,75795385,75796529,75799490,75800644,75801741,75802606,75805272,75805880,75816247,75826953,75843185,	A0A1C7CYV0	uc292pdj.1
ENSMUST00000126599.1	chrX	-	75873412	75875099	75873412	75873412	3	75873412,75874337,75875047,	75873974,75874379,75875099,		uc292pdk.1
ENSMUST00000088102.11	chrX	-	94074630	94123407	94078795	94102351	9	94074630,94080719,94081336,94081824,94082149,94098282,94102290,94114195,94123067,	94079979,94080860,94081486,94081968,94082299,94098852,94102380,94114263,94123407,	P17012	uc009tsz.1
ENSMUST00000113926.7	chrX	-	94074631	94122900	94078795	94102351	8	94074631,94080719,94081336,94081824,94082149,94098282,94102290,94122731,	94079979,94080860,94081486,94081968,94082299,94098852,94102380,94122900,	P17012	uc292plb.1
ENSMUST00000113927.7	chrX	-	94074631	94123407	94078795	94102351	8	94074631,94080719,94081336,94081824,94082149,94098282,94102290,94123067,	94079979,94080860,94081486,94081968,94082299,94098852,94102380,94123407,	P17012	uc009tta.2
ENSMUST00000137853.7	chrX	-	94082282	94123375	94082282	94102351	6	94082282,94098282,94102290,94103795,94114195,94123067,	94082299,94098852,94102380,94103878,94114263,94123375,	B1ASD2	uc292plc.1
ENSMUST00000113925.7	chrX	-	94098173	94123109	94098238	94102351	4	94098173,94102290,94114195,94123067,	94098852,94102380,94114263,94123109,	Q8R2L1	uc009ttb.3
ENSMUST00000135661.1	chrX	-	94098671	94123702	94098671	94098671	4	94098671,94102290,94114195,94123604,	94098852,94102380,94114263,94123702,		uc292pld.1
ENSMUST00000130312.1	chrX	-	94113901	94123132	94113901	94113901	2	94113901,94123067,	94114263,94123132,		uc292ple.1
ENSMUST00000150999.7	chrX	+	94234598	94238157	94234598	94234598	3	94234598,94235220,94238048,	94234653,94235420,94238157,		uc292plg.1
ENSMUST00000153900.7	chrX	+	94234603	94252740	94252421	94252740	4	94234603,94235220,94241944,94252414,	94234653,94235420,94241995,94252740,	A2AAX0	uc292plh.1
ENSMUST00000113908.7	chrX	+	94234926	94254063	94252421	94253948	4	94234926,94235220,94252414,94253939,	94235125,94235420,94253126,94254063,	A2AAX3	uc009ttg.2
ENSMUST00000113916.9	chrX	+	94234929	94273515	94252421	94273465	3	94234929,94252414,94272355,	94235420,94253126,94273515,	A2AAX3	uc009tth.1
ENSMUST00000096369.9	chrX	+	94234986	94255968	94252421	94253168	4	94234986,94235220,94241944,94252414,	94235125,94235420,94241995,94255968,	A2AAX3	uc009ttf.2
ENSMUST00000113911.8	chrX	+	94234989	94254067	94252421	94253948	5	94234989,94235220,94241944,94252414,94253939,	94235125,94235420,94241995,94253126,94254067,	A2AAX3	uc009tte.2
ENSMUST00000142691.1	chrX	+	94234989	94272744	94234989	94234989	3	94234989,94252414,94272355,	94235420,94253126,94272744,		uc292pli.1
ENSMUST00000170594.7	chrX	+	94235310	94273509	94252421	94273465	4	94235310,94241944,94252414,94272355,	94235420,94241995,94253126,94273509,	A2AAX3	uc012hmc.2
ENSMUST00000113915.1	chrX	+	94235810	94277724	94252421	94273465	4	94235810,94241944,94252414,94272355,	94235919,94241995,94253126,94277724,	A2AAX3	uc292plj.1
ENSMUST00000101388.3	chrX	+	94724568	94730187	94724674	94727296	1	94724568,	94730187,	A2CE44	uc009ttq.2
ENSMUST00000096367.4	chrX	-	95022509	95026682	95025444	95026194	1	95022509,	95026682,	Q8K1L2	uc009tts.3
ENSMUST00000113876.8	chrX	-	95048934	95166361	95051972	95130961	10	95048934,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95165599,	95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95166361,	Q3UTH8	uc009ttt.3
ENSMUST00000197364.4	chrX	-	95048934	95196502	95049338	95196439	9	95048934,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95196409,	95049346,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95196502,	A0A0G2JE35	uc292pmj.1
ENSMUST00000113883.7	chrX	-	95048935	95166408	95051972	95165597	10	95048935,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95165588,	95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95166408,	Q3UTH8	uc292pmk.1
ENSMUST00000113885.7	chrX	-	95048937	95166384	95051180	95165597	11	95048937,95051994,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95165588,	95051199,95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95166384,	B1AXI4	uc292pml.1
ENSMUST00000182001.7	chrX	-	95048943	95166474	95051972	95130961	10	95048943,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95166423,	95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95166474,	Q3UTH8	uc012hmg.3
ENSMUST00000113878.7	chrX	-	95048943	95166486	95051972	95165601	11	95048943,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95165592,95166423,	95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95165970,95166486,	Q3UTH8	uc009ttu.3
ENSMUST00000181987.7	chrX	-	95050176	95196505	95054841	95196439	9	95050176,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95196409,	95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95196505,	Q3UTH8	uc009ttv.2
ENSMUST00000113884.7	chrX	-	95050265	95196833	95051972	95196439	11	95050265,95052679,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95196409,	95052154,95052790,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95196833,	B1AXI6	uc292pmm.1
ENSMUST00000128565.7	chrX	-	95051523	95196821	95054264	95196439	10	95051523,95054228,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95196409,	95052154,95054290,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95196821,	S4R1K5	uc292pmn.1
ENSMUST00000113882.7	chrX	-	95051528	95166500	95051972	95165597	11	95051528,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95165588,95166423,	95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95165970,95166500,	Q3UTH8	uc292pmo.1
ENSMUST00000197206.4	chrX	-	95051554	95196856	95051972	95196439	9	95051554,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95196409,	95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95196856,	A0A0G2JEH1	uc292pmp.1
ENSMUST00000196354.4	chrX	-	95051603	95081629	95051972	95081629	5	95051603,95054942,95058816,95077438,95081477,	95052154,95055011,95059060,95077568,95081629,	A0A0G2JFA1	uc292pmq.1
ENSMUST00000199920.4	chrX	-	95051693	95166373	95051972	95130961	10	95051693,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95130835,95166218,	95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95131015,95166373,	Q3UTH8	uc292pmr.1
ENSMUST00000182135.2	chrX	-	95051918	95054947	95052668	95054947	3	95051918,95052632,95054942,	95052154,95052790,95054947,	A0A0G2JFI4	uc292pms.1
ENSMUST00000182137.1	chrX	-	95051919	95058953	95052097	95058953	3	95051919,95054880,95058816,	95052154,95055011,95058953,	S4R1J2	uc292pmt.1
ENSMUST00000113873.8	chrX	-	95051925	95166307	95051972	95112429	9	95051925,95054942,95058816,95071172,95077438,95081477,95100956,95112354,95165599,	95052154,95055011,95059060,95071304,95077568,95081710,95101136,95112546,95166307,	B1AXI2	uc292pmu.1
ENSMUST00000198753.4	chrX	-	95077472	95165825	95077472	95165601	5	95077472,95081477,95100956,95112354,95165592,	95077568,95081710,95101136,95112546,95165825,	A0A0G2JEU6	uc292pmv.1
ENSMUST00000200628.1	chrX	-	95081549	95196452	95081549	95130961	5	95081549,95100956,95112354,95130835,95196399,	95081710,95101136,95112546,95131015,95196452,	A0A0G2JEU0	uc292pmw.1
ENSMUST00000182562.1	chrX	-	95101049	95166539	95101049	95112429	3	95101049,95112354,95166423,	95101136,95112546,95166539,	S4R1A7	uc292pmx.1
ENSMUST00000196012.1	chrX	-	95112531	95166438	95112531	95165597	4	95112531,95130835,95165588,95166218,	95112546,95131015,95165970,95166438,	A0A0G2JG02	uc292pmy.1
ENSMUST00000033553.13	chrX	+	96455358	96574485	96462924	96573800	22	96455358,96459574,96462890,96465809,96469944,96470732,96472811,96475377,96484030,96486226,96497847,96498986,96500506,96527509,96529400,96530293,96553842,96554834,96557509,96558038,96570979,96573567,	96455713,96459769,96463091,96466054,96470157,96470915,96473066,96475546,96484167,96486358,96498056,96499137,96500719,96527723,96529540,96530425,96553949,96555060,96557649,96558201,96571024,96574485,	Q9Z0Z4	uc009tuk.4
ENSMUST00000079322.11	chrX	+	96456372	96531423	96462924	96530535	16	96456372,96459574,96462890,96465809,96469944,96470732,96472811,96475377,96484030,96486226,96497973,96498986,96500506,96527509,96529400,96530293,	96456615,96459769,96463091,96466054,96470157,96470915,96473066,96475546,96484167,96486358,96498056,96499137,96500719,96527723,96529540,96531423,	A2AI62	uc009tuo.3
ENSMUST00000113838.7	chrX	+	96456389	96574482	96462924	96573800	22	96456389,96459574,96462890,96465809,96469944,96470732,96472811,96475377,96484030,96486226,96497847,96498986,96500506,96527509,96529400,96530293,96553842,96554834,96557509,96558038,96570979,96573567,	96456615,96459769,96463091,96466054,96470157,96470915,96473066,96475546,96484167,96486358,96498056,96499137,96500719,96527723,96529540,96530425,96553949,96555060,96557649,96558201,96571024,96574482,	Q9Z0Z4	uc009tup.4
