#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000210485.1	chr8	+	79765211	79775342	79765211	79765211		uc292bgt.1	Anapc10
ENSMUST00000155850.2	chr8	-	79965850	79990349	79965850	79965850		uc292bgx.1	Hhip
ENSMUST00000079038.3	chr8	-	79965852	80058006	79972332	80057515	Q7TN16	uc009mix.3	Hhip
ENSMUST00000078525.6	chr8	+	82863355	83091268	82864009	83083554	Q5DTZ6	uc009mjt.3	Rnf150
ENSMUST00000211020.1	chr8	+	82863471	82994636	82863471	82863471		uc292bji.1	Rnf150
ENSMUST00000211714.1	chr8	+	82863813	82910729	82863813	82863813		uc009mjs.2	Rnf150
ENSMUST00000036996.5	chr8	+	83566670	83571626	83566818	83571565	Q9CR61	uc009mkk.2	Ndufb7
ENSMUST00000127162.1	chr8	+	83566757	83571626	83566757	83566757		uc292bkf.1	Ndufb7
ENSMUST00000212990.1	chr8	-	83571697	83572940	83571807	83572936	Q3TAN8	uc292bkg.1	Tecr
ENSMUST00000212005.1	chr8	-	83571699	83573253	83572454	83573127	A0A1D5RLT5	uc292bkh.1	Tecr
ENSMUST00000238997.1	chr8	-	83571699	83574842	83571807	83574645		uc294jpw.1	Tecr
ENSMUST00000163837.1	chr8	-	83571699	83594429	83571807	83594354	Q52L67	uc012ggr.2	Tecr
ENSMUST00000019382.16	chr8	-	83571699	83594477	83571807	83594354	Q9CY27	uc009mkm.3	Tecr
ENSMUST00000165740.8	chr8	-	83571699	83594484	83571807	83594354	G3UWE1	uc009mkn.3	Tecr
ENSMUST00000212187.1	chr8	-	83571704	83572611	83571704	83571704		uc292bki.1	Tecr
ENSMUST00000212652.1	chr8	-	83571857	83572456	83571857	83571857		uc292bkj.1	Tecr
ENSMUST00000212703.1	chr8	-	83572028	83573252	83572028	83572936	A0A1D5RLB4	uc292bkk.1	Tecr
ENSMUST00000212575.1	chr8	-	83572662	83594421	83572662	83572662		uc292bkl.1	Tecr
ENSMUST00000212418.1	chr8	-	83572662	83594477	83572662	83572662		uc292bkm.1	Tecr
ENSMUST00000238861.1	chr8	-	83572681	83574765	83572681	83574645		uc294jkx.1	Tecr
ENSMUST00000212630.1	chr8	-	83572921	83594477	83572921	83594354	A0A1D5RLH3	uc292bkn.1	Tecr
ENSMUST00000211972.1	chr8	-	83573098	83607971	83573098	83573098		uc292bko.1	Tecr
ENSMUST00000212136.1	chr8	-	83573293	83594465	83573293	83573293		uc292bkp.1	Tecr
ENSMUST00000212285.1	chr8	-	83573368	83594487	83573368	83573368		uc292bkq.1	Tecr
ENSMUST00000019576.14	chr8	+	83715176	83723348	83719390	83723141	Q8VDW0	uc009mla.3	Ddx39
ENSMUST00000127505.7	chr8	+	83715267	83723274	83715267	83715267		uc292ble.1	Ddx39
ENSMUST00000140521.7	chr8	+	83715267	83723275	83719390	83721479	D6RHT5	uc292blf.1	Ddx39
ENSMUST00000172396.7	chr8	+	83715271	83726892	83719390	83723141	Q8VDW0	uc292blg.1	Ddx39
ENSMUST00000212949.1	chr8	+	83715271	83726892	83719390	83723141	Q8VDW0	uc292blh.1	Ddx39
ENSMUST00000109810.1	chr8	+	83715547	83723348	83719390	83723141	Q8VDW0	uc292bli.1	Ddx39
ENSMUST00000138789.1	chr8	+	83719612	83721290	83719612	83719612		uc292blj.1	Ddx39
ENSMUST00000141158.7	chr8	+	83900104	83941954	83915498	83939086	Q80TR1	uc009mlh.3	Adgrl1
ENSMUST00000124355.7	chr8	+	83900572	83940011	83915498	83924237	D6RI60	uc292blr.1	Adgrl1
ENSMUST00000045393.14	chr8	+	83900714	83940011	83915498	83939086	H7BX15	uc292bls.1	Adgrl1
ENSMUST00000132500.7	chr8	+	83900734	83939987	83915498	83939086	E9Q9Q9	uc292blt.1	Adgrl1
ENSMUST00000152978.7	chr8	+	83900734	83939987	83915498	83939086	E9Q3V9	uc292blu.1	Adgrl1
ENSMUST00000139575.1	chr8	+	83923091	83930052	83923091	83923091		uc292blv.1	Adgrl1
ENSMUST00000131717.1	chr8	+	83924150	83940011	83929582	83939086	Q80TR1	uc009mli.3	Adgrl1
ENSMUST00000150674.1	chr8	+	83934576	83937496	83934576	83934576		uc292bly.1	Adgrl1
ENSMUST00000141661.1	chr8	+	83936154	83937828	83936154	83936154		uc292blz.1	Adgrl1
ENSMUST00000131018.1	chr8	+	83937654	83938865	83937654	83938865	F6YP92	uc292bma.1	Adgrl1
ENSMUST00000005607.8	chr8	+	83955506	83970197	83955828	83969340	Q9DAP7	uc009mlk.2	Asf1b
ENSMUST00000124913.1	chr8	+	83955713	83967847	83955713	83955713		uc292bmb.1	Asf1b
ENSMUST00000124174.1	chr8	+	83965046	83968545	83965046	83965046		uc292bmc.1	Asf1b
ENSMUST00000005606.7	chr8	+	83972992	83996443	83973186	83995417	P05132	uc009mll.5	Prkaca
ENSMUST00000211558.1	chr8	+	83976882	83995594	83977072	83995417	P05132	uc009mlm.4	Prkaca
ENSMUST00000001975.5	chr8	-	84670478	84687902	84673041	84677244	Q7TSZ8	uc009mmu.4	Nacc1
ENSMUST00000238434.1	chr8	-	84673139	84676995	84673139	84676995		uc294ivr.1	Nacc1
ENSMUST00000238301.1	chr8	-	84676574	84687153	84676574	84677244		uc294irc.1	Nacc1
ENSMUST00000238449.1	chr8	-	84676683	84687591	84676683	84677244		uc294iwf.1	Nacc1
ENSMUST00000238687.1	chr8	-	84677051	84687591	84677051	84677244		uc294jej.1	Nacc1
ENSMUST00000144675.7	chr8	-	84834018	84838047	84834300	84838047	F6YL88	uc292boy.1	Rad23a
ENSMUST00000003911.12	chr8	-	84834651	84840641	84835560	84840565	Q8CAP3	uc009mnk.3	Rad23a
ENSMUST00000109761.8	chr8	-	84834910	84840665	84835560	84840565	P54726	uc009mnm.3	Rad23a
ENSMUST00000128035.1	chr8	-	84835619	84840665	84835619	84840565	Q3TN85	uc292boz.1	Rad23a
ENSMUST00000134395.7	chr8	-	84837721	84838666	84837721	84837721		uc292bpa.1	Rad23a
ENSMUST00000144994.1	chr8	-	84837734	84838680	84837734	84837734		uc292bpb.1	Rad23a
ENSMUST00000125711.1	chr8	-	84838298	84840636	84838298	84838298		uc292bpc.1	Rad23a
ENSMUST00000003912.6	chr8	-	84841849	84846934	84842646	84846798	P14211	uc009mnp.2	Calr
ENSMUST00000154774.1	chr8	-	84842595	84844916	84842595	84842595		uc292bpd.1	Calr
ENSMUST00000128028.1	chr8	-	84845436	84846830	84845436	84845436		uc292bpe.1	Calr
ENSMUST00000125998.1	chr8	-	84845749	84846826	84845749	84845749		uc292bpf.1	Calr
ENSMUST00000003906.12	chr8	+	84856988	84869257	84857034	84869004	Q8C0C7	uc009mnu.3	Farsa
ENSMUST00000129595.7	chr8	+	84856994	84869256	84856994	84856994		uc292bph.1	Farsa
ENSMUST00000144404.7	chr8	+	84857008	84867026	84857008	84857008		uc292bpi.1	Farsa
ENSMUST00000109754.1	chr8	+	84857016	84869257	84857034	84869004	E9PWY9	uc009mns.3	Farsa
ENSMUST00000156970.7	chr8	+	84857019	84869256	84857034	84861331	D6RIJ2	uc292bpj.1	Farsa
ENSMUST00000141480.1	chr8	+	84867562	84869010	84867562	84867562		uc292bpk.1	Farsa
ENSMUST00000170296.1	chr8	+	84872110	84887446	84872238	84887179	E9PYH4	uc012ghl.1	Syce2
ENSMUST00000136026.7	chr8	+	84872110	84888221	84872238	84887179	Q505B8	uc009mnv.3	Syce2
ENSMUST00000003922.5	chr8	+	84872192	84887456	84872238	84885947	F8WHI9	uc292bpl.1	Syce2
ENSMUST00000144466.1	chr8	+	84872437	84886002	84872437	84872437		uc292bpm.1	Syce2
ENSMUST00000064314.9	chr8	-	85017930	85025281	85018123	85025265	O54984	uc009mox.2	Asna1
ENSMUST00000209834.1	chr8	-	85018809	85025266	85019966	85025266	A0A1B0GRE1	uc292bqv.1	Asna1
ENSMUST00000211702.1	chr8	-	85019847	85024868	85019847	85019847		uc292bqw.1	Asna1
ENSMUST00000211221.1	chr8	-	85024622	85025263	85024622	85024622		uc292bqx.1	Asna1
ENSMUST00000211597.1	chr8	+	85299631	85303734	85299927	85303734	A0A1B0GSE2	uc292bss.1	Orc6
ENSMUST00000211396.1	chr8	+	85299631	85305248	85299927	85305248	A0A1B0GRE5	uc292bst.1	Orc6
ENSMUST00000170141.2	chr8	+	85299688	85308278	85302828	85307710	Q3TQX1	uc009mpq.3	Orc6
ENSMUST00000034132.12	chr8	+	85299790	85308071	85299927	85307710	Q66JV6	uc009mpp.3	Orc6
ENSMUST00000209733.1	chr8	+	85299826	85301863	85299826	85299826		uc292bsu.1	Orc6
ENSMUST00000210146.1	chr8	+	85299922	85308070	85299927	85306238	A0A1B0GR56	uc292bsv.1	Orc6
ENSMUST00000210458.1	chr8	+	85306057	85307785	85306057	85306057		uc292bsw.1	Orc6
ENSMUST00000109686.3	chr8	-	85636587	85690973	85640535	85690973	Q8BNJ6	uc009mqc.2	Neto2
ENSMUST00000209259.1	chr8	-	85637088	85691009	85637088	85637088		uc292btn.1	Neto2
ENSMUST00000209479.1	chr8	-	85637236	85700754	85640535	85700674	B2RXQ6	uc009mqd.3	Neto2
ENSMUST00000216286.1	chr8	-	85639431	85700924	85640535	85700674	Q8BNJ6	uc009mqe.3	Neto2
ENSMUST00000215046.1	chr8	-	85640535	85690973	85640535	85640535		uc292bto.1	Neto2
ENSMUST00000034141.15	chr8	+	86624042	86716631	86624183	86716471	Q9DBN5	uc009mqm.5	Lonp2
ENSMUST00000155433.7	chr8	+	86624042	86723873	86624183	86709117	Q9DBN5	uc292bui.1	Lonp2
ENSMUST00000155501.1	chr8	+	86624086	86641666	86624086	86624086		uc292buj.1	Lonp2
ENSMUST00000122188.7	chr8	+	86624104	86716631	86624183	86716471	Q9DBN5	uc292buk.1	Lonp2
ENSMUST00000124911.1	chr8	+	86631396	86665841	86631396	86631396		uc292bul.1	Lonp2
ENSMUST00000121673.7	chr8	+	86651568	86716632	86652194	86716471	Q8BK80	uc292bum.1	Lonp2
ENSMUST00000163987.1	chr8	+	86651568	86716632	86652194	86716471	Q8BK80	uc012ghu.4	Lonp2
ENSMUST00000034086.12	chr8	+	88521353	88593618	88521506	88592152	Q99MH6	uc009mro.3	Nkd1
ENSMUST00000169179.2	chr8	+	88527652	88594884	88583255	88592152	E9Q5K6	uc012gia.2	Nkd1
ENSMUST00000211113.1	chr8	+	88582804	88592337	88583255	88592152	E9Q5K6	uc292bwx.1	Nkd1
ENSMUST00000047783.13	chr8	-	91217029	91313262	91220176	91310422	Q8CG73	uc009msp.2	Rpgrip1l
ENSMUST00000139113.7	chr8	-	91218955	91313222	91299835	91310422	D6RIK9	uc292bzn.1	Rpgrip1l
ENSMUST00000210538.1	chr8	-	91232843	91242324	91232843	91232843		uc292bzo.1	Rpgrip1l
ENSMUST00000209616.1	chr8	-	91251261	91270444	91251261	91270444	A0A1B0GQY2	uc292bzp.1	Rpgrip1l
ENSMUST00000136198.1	chr8	-	91269631	91276762	91269631	91269631		uc292bzr.1	Rpgrip1l
ENSMUST00000211185.1	chr8	-	91276701	91281506	91276701	91276701		uc057aml.1	Rpgrip1l
ENSMUST00000209564.1	chr8	-	91307988	91310417	91308034	91310417	A0A1B0GS23	uc292bzs.1	Rpgrip1l
ENSMUST00000132757.1	chr8	-	91308035	91311080	91308035	91310422	D3Z0V3	uc292bzt.1	Rpgrip1l
ENSMUST00000069718.14	chr8	+	91313524	91668439	91313575	91666435	Q8BGW1	uc009mst.3	Fto
ENSMUST00000125471.7	chr8	+	91313534	91444766	91313575	91441871	Q8BGW1	uc009msq.3	Fto
ENSMUST00000128081.7	chr8	+	91313557	91526230	91313575	91522987	Q8BGW1	uc009mss.3	Fto
ENSMUST00000136802.7	chr8	+	91313567	91487791	91313575	91485290	Q8BGW1	uc009msr.3	Fto
ENSMUST00000166548.8	chr8	+	91313613	91468391	91387738	91468391	E9Q1E4	uc292bzu.1	Fto
ENSMUST00000149913.1	chr8	+	91390554	91409464	91391421	91409464	D3Z127	uc292bzv.1	Fto
ENSMUST00000140276.1	chr8	+	91467684	91666946	91467684	91467684		uc292bzz.1	Fto
ENSMUST00000079961.13	chr8	+	94214563	94314860	94227676	94314695	Q8BJ71	uc009mwa.2	Nup93
ENSMUST00000212039.1	chr8	+	94214576	94244052	94214576	94214576		uc292cdz.1	Nup93
ENSMUST00000212824.1	chr8	+	94214600	94315066	94227676	94314695	Q8BJ71	uc009mvz.1	Nup93
ENSMUST00000212062.1	chr8	+	94214605	94292816	94214605	94214605		uc292cea.1	Nup93
ENSMUST00000109547.1	chr8	+	94227660	94315066	94227676	94314695	Q8BJ71	uc292cec.1	Nup93
ENSMUST00000212167.1	chr8	+	94266846	94286552	94286497	94286552	A0A1D5RM86	uc292ced.1	Nup93
ENSMUST00000211822.1	chr8	+	94268605	94317227	94286497	94316977	A0A1D5RLQ0	uc009mwb.1	Nup93
ENSMUST00000212984.1	chr8	+	94296006	94303759	94296006	94296006		uc292cef.1	Nup93
ENSMUST00000048653.9	chr8	+	94532989	94570531	94548365	94570078	P59108	uc009mwm.2	Cpne2
ENSMUST00000156894.1	chr8	+	94533038	94548827	94533038	94533038		uc292cfc.1	Cpne2
ENSMUST00000136550.7	chr8	+	94533066	94549823	94533066	94533066		uc292cfd.1	Cpne2
ENSMUST00000109537.1	chr8	+	94533066	94570390	94548365	94570078	A0A0R4J1D0	uc012gip.2	Cpne2
ENSMUST00000212550.1	chr8	+	94555513	94564056	94555513	94560111	A0A1D5RLP0	uc292cfe.1	Cpne2
ENSMUST00000156377.1	chr8	+	94562649	94570114	94562649	94562649		uc292cff.1	Cpne2
ENSMUST00000162538.8	chr8	-	94819803	94838358	94823096	94832671	Q8WTY4	uc009mxa.3	Ciapin1
ENSMUST00000034233.14	chr8	-	94822560	94838265	94823096	94832671	Q8WTY4	uc009mxc.2	Ciapin1
ENSMUST00000161792.8	chr8	-	94822853	94832659	94823096	94832659	F7BWP1	uc292cgp.1	Ciapin1
ENSMUST00000160245.1	chr8	-	94822934	94824193	94822934	94822934		uc292cgq.1	Ciapin1
ENSMUST00000162357.1	chr8	-	94823020	94826714	94823193	94826714	A0A1D5RLF8	uc292cgr.1	Ciapin1
ENSMUST00000161762.3	chr8	-	94823042	94831862	94825288	94831862	E0CYY1	uc292cgs.1	Ciapin1
ENSMUST00000160898.1	chr8	-	94824635	94826712	94824635	94824635		uc292cgt.1	Ciapin1
ENSMUST00000160301.2	chr8	-	94825215	94832695	94825215	94825215		uc292cgu.1	Ciapin1
ENSMUST00000159377.1	chr8	-	94831772	94838261	94831772	94831772		uc292cgv.1	Ciapin1
ENSMUST00000162589.2	chr8	-	94834462	94838265	94834462	94834462		uc057amn.1	Ciapin1
ENSMUST00000211850.1	chr8	+	94974750	95005804	94974750	94974750		uc292cht.1	Adgrg1
ENSMUST00000212581.1	chr8	+	94976992	95003501	95002449	95003501	A0A1D5RME3	uc292chu.1	Adgrg1
ENSMUST00000179619.8	chr8	+	94977106	95014217	95002449	95012987	Q8K209	uc009mxl.3	Adgrg1
ENSMUST00000212660.1	chr8	+	94977108	95014196	95002449	95012987	Q8K209	uc009mxm.3	Adgrg1
ENSMUST00000093271.7	chr8	+	94984370	95014199	95002449	95012987	Q8K209	uc009mxn.3	Adgrg1
ENSMUST00000211944.1	chr8	+	94984469	95003268	95002449	95003268	A0A1D5RLI8	uc292chv.1	Adgrg1
ENSMUST00000212799.1	chr8	+	94985567	95003635	95002449	95003635	A0A1D5RLF7	uc292chw.1	Adgrg1
ENSMUST00000212141.1	chr8	+	94994273	95005900	95002449	95005900	A0A1D5RLE2	uc292chx.1	Adgrg1
ENSMUST00000212976.1	chr8	+	94994415	95005806	95002449	95005806	A0A1D5RLN4	uc292chy.1	Adgrg1
ENSMUST00000212995.1	chr8	+	94994477	95002509	95002449	95002509	A0A1D5RLC4	uc292chz.1	Adgrg1
ENSMUST00000212956.1	chr8	+	94994749	95003523	95002449	95003523	A0A1D5RLH8	uc292cia.1	Adgrg1
ENSMUST00000212531.1	chr8	+	94994760	95003541	95002449	95003541	A0A1D5RM68	uc292cib.1	Adgrg1
ENSMUST00000211984.1	chr8	+	94995660	95005282	95002449	95005282	A0A1D5RLK9	uc292cic.1	Adgrg1
ENSMUST00000212118.1	chr8	+	95000880	95005227	95002449	95005227	A0A1D5RLB9	uc292cid.1	Adgrg1
ENSMUST00000211806.1	chr8	+	95006146	95007310	95006146	95006146		uc292cie.1	Adgrg1
ENSMUST00000211911.1	chr8	+	95007519	95011611	95007519	95007519		uc292cif.1	Adgrg1
ENSMUST00000041569.4	chr8	+	95534084	95558890	95534171	95558823	Q8C5T8	uc009myn.2	Ccdc113
ENSMUST00000034094.10	chr8	+	95633452	95645060	95633597	95643337	Q9CY94	uc009myr.2	Gins3
ENSMUST00000212434.1	chr8	+	95633553	95638233	95633597	95638058	A0A1D5RLV2	uc292cky.1	Gins3
ENSMUST00000160964.7	chr8	+	95676979	95709144	95697216	95709144	E0CZ50	uc292cla.1	Ndrg4
ENSMUST00000041318.13	chr8	+	95678084	95714956	95678346	95713332	Q8BTG7	uc009mys.3	Ndrg4
ENSMUST00000166358.7	chr8	+	95678244	95714952	95678346	95706230	E9Q168	uc292clb.1	Ndrg4
ENSMUST00000073139.13	chr8	+	95703036	95715119	95703156	95713332	Q8BTG7	uc009myu.2	Ndrg4
ENSMUST00000080666.7	chr8	+	95703062	95714956	95703156	95713332	Q8BTG7	uc009myt.3	Ndrg4
ENSMUST00000212160.1	chr8	+	95703069	95709960	95703156	95709960	A0A1D5RMH3	uc292clc.1	Ndrg4
ENSMUST00000160915.7	chr8	+	95706573	95711144	95706573	95706942	A0A1D5RM37	uc292cld.1	Ndrg4
ENSMUST00000159851.7	chr8	+	95709109	95711642	95709109	95709109		uc292cle.1	Ndrg4
ENSMUST00000162578.7	chr8	+	95709906	95713918	95709906	95713332	A0A1D5RM17	uc292clf.1	Ndrg4
ENSMUST00000159632.1	chr8	+	95710465	95711551	95710465	95710465		uc292clg.1	Ndrg4
ENSMUST00000161314.1	chr8	+	95711896	95713215	95711896	95711896		uc292clh.1	Ndrg4
ENSMUST00000034096.5	chr8	+	95715880	95719010	95715936	95718781	Q9CWY3	uc009myv.2	Setd6
ENSMUST00000154052.2	chr8	+	95715914	95718075	95715914	95715914		uc292cli.1	Setd6
ENSMUST00000126888.1	chr8	+	95716161	95717237	95716161	95716161		uc292clj.1	Setd6
ENSMUST00000141900.7	chr8	+	95716610	95718519	95716610	95718205	A0A1D5RLQ7	uc292clk.1	Setd6
ENSMUST00000148727.2	chr8	+	95716619	95718066	95716619	95718066	A0A1D5RMH9	uc292cll.1	Setd6
ENSMUST00000154593.1	chr8	+	95717008	95718871	95717008	95717008		uc292clm.1	Setd6
ENSMUST00000212922.1	chr8	-	105280408	105289050	105281979	105285813	Q810A5	uc292ctw.1	4931428F04Rik
ENSMUST00000014981.7	chr8	-	105280408	105289864	105281979	105285813	Q810A5	uc009ncg.3	4931428F04Rik
ENSMUST00000171788.7	chr8	-	105280409	105289528	105281979	105285813	Q810A5	uc009nce.3	4931428F04Rik
ENSMUST00000212219.1	chr8	-	105281681	105289078	105281979	105285813	Q810A5	uc009ncf.2	4931428F04Rik
ENSMUST00000212529.1	chr8	-	105287913	105289504	105287913	105287913		uc009nch.3	4931428F04Rik
ENSMUST00000212162.1	chr8	-	105703650	105708025	105703650	105703650		uc292cwi.1	Enkd1
ENSMUST00000212716.1	chr8	-	105703650	105708145	105703650	105703650		uc009ndy.2	Enkd1
ENSMUST00000212061.1	chr8	-	105703650	105708210	105704595	105707908	A0A1D5RMK5	uc292cwj.1	Enkd1
ENSMUST00000013299.10	chr8	-	105703651	105707933	105703860	105707908	Q7TSV9	uc292cwk.1	Enkd1
ENSMUST00000008594.8	chr8	+	105860579	105879330	105875559	105878918	P61971	uc009nej.3	Nutf2
ENSMUST00000212379.1	chr8	+	105860610	105878833	105860610	105860610		uc292cxb.1	Nutf2
ENSMUST00000212610.1	chr8	+	105860644	105875569	105875559	105875569		uc292cxc.1	Nutf2
ENSMUST00000212484.1	chr8	+	105860644	105876521	105875559	105876521	A0A1D5RLR1	uc292cxd.1	Nutf2
ENSMUST00000212200.1	chr8	+	105860664	105876523	105875559	105876523	A0A1D5RLR1	uc292cxe.1	Nutf2
ENSMUST00000212398.1	chr8	+	105860664	105876789	105860664	105860664		uc292cxf.1	Nutf2
ENSMUST00000212042.1	chr8	+	105860982	105878979	105875559	105878918	P61971	uc292cxg.1	Nutf2
ENSMUST00000212332.1	chr8	-	105935734	105937025	105935734	105935734		uc292cxo.1	Psmb10
ENSMUST00000212686.1	chr8	-	105935735	105937038	105935735	105935735		uc292cxp.1	Psmb10
ENSMUST00000034369.9	chr8	-	105935738	105938444	105935793	105938010	O35955	uc009nep.3	Psmb10
ENSMUST00000212938.1	chr8	-	105935743	105937027	105935743	105935743		uc292cxq.1	Psmb10
ENSMUST00000212876.1	chr8	-	105935799	105937665	105935799	105935799		uc292cxr.1	Psmb10
ENSMUST00000212595.1	chr8	-	105936013	105938104	105936013	105936013		uc292cxs.1	Psmb10
ENSMUST00000212044.1	chr8	-	105936659	105938092	105936659	105936659		uc292cxt.1	Psmb10
ENSMUST00000034371.8	chr8	-	105973512	105979429	105973590	105979291	Q9DA79	uc009net.2	Dpep3
ENSMUST00000142898.1	chr8	+	105991336	106015842	106015839	106015842		uc292cyd.1	Dus2
ENSMUST00000034375.10	chr8	+	106011506	106053819	106015839	106053529	Q9D7B1	uc009nfa.3	Dus2
ENSMUST00000119736.7	chr8	+	106011506	106053840	106015839	106033731	D3Z4C7	uc292cyf.1	Dus2
ENSMUST00000141374.1	chr8	+	106011521	106030883	106011521	106011521		uc292cyg.1	Dus2
ENSMUST00000138524.1	chr8	+	106033389	106045992	106033389	106033389		uc292cyh.1	Dus2
ENSMUST00000144904.1	chr8	+	106048707	106052199	106048707	106048707		uc292cyi.1	Dus2
ENSMUST00000000312.11	chr8	+	106603350	106670246	106603494	106668615	A0A0R4IZW5	uc009ngi.3	Cdh1
ENSMUST00000167688.1	chr8	+	106603378	106669362	106603494	106668615	A0A0R4IZW5	uc292czr.1	Cdh1
ENSMUST00000136580.1	chr8	+	106604142	106653919	106604142	106604142		uc292czs.1	Cdh1
ENSMUST00000177068.7	chr8	-	106883862	106893593	106886301	106887323	P0CG15	uc009ngp.1	Chtf8
ENSMUST00000169312.1	chr8	-	106883889	106893593	106884703	106886305	P0CG14	uc009ngq.2	Gm50241
ENSMUST00000175940.1	chr8	-	106883893	106893215	106886301	106887323	P0CG15	uc009ngo.3	Chtf8
ENSMUST00000176090.1	chr8	-	106886044	106893515	106886301	106887003	H3BL81	uc292czx.1	Chtf8
ENSMUST00000176515.1	chr8	-	106886121	106893601	106886301	106887003	H3BL81	uc292czy.1	Chtf8
ENSMUST00000034400.4	chr8	+	107150639	107187471	107150711	107183668	Q9CQX2	uc009nhg.2	Cyb5b
ENSMUST00000212920.1	chr8	+	107165914	107185990	107165914	107165914		uc009nhh.2	Cyb5b
ENSMUST00000003947.8	chr8	-	107388224	107403206	107388818	107403072	Q64669	uc009nhq.2	Nqo1
ENSMUST00000133353.7	chr8	-	109591342	109606232	109601674	109606232	F6ZQJ5	uc292dco.1	Dhodh
ENSMUST00000125222.1	chr8	-	109593246	109594051	109593246	109593246		uc292dcp.1	Dhodh
ENSMUST00000123605.8	chr8	-	109593476	109608623	109594076	109608372	O35435	uc009nip.2	Dhodh
ENSMUST00000143900.7	chr8	-	109593746	109608623	109594116	109608372	E9Q1V3	uc292dcq.1	Dhodh
ENSMUST00000142106.7	chr8	-	109593900	109596282	109593900	109593900		uc292dcr.1	Dhodh
ENSMUST00000124138.1	chr8	-	109593972	109594950	109593972	109593972		uc292dcs.1	Dhodh
ENSMUST00000125779.7	chr8	-	109594045	109601511	109594045	109594045		uc292dct.1	Dhodh
ENSMUST00000150804.2	chr8	-	109596029	109608366	109601726	109608366	F6TCT7	uc292dcu.1	Dhodh
ENSMUST00000146064.7	chr8	-	109601317	109608420	109601317	109601317		uc292dcv.1	Dhodh
ENSMUST00000131107.1	chr8	-	109601330	109608420	109601330	109601330		uc292dcw.1	Dhodh
ENSMUST00000128350.2	chr8	-	109603302	109608673	109603302	109606318	D3YZY5	uc292dcx.1	Dhodh
ENSMUST00000213003.1	chr8	+	110618584	110720396	110618889	110633463	A0A1D5RLN5	uc292dei.1	Vac14
ENSMUST00000034190.10	chr8	+	110618598	110720398	110618889	110719969	Q80WQ2	uc009nkv.3	Vac14
ENSMUST00000212663.1	chr8	+	110618602	110714379	110618602	110618602		uc292dej.1	Vac14
ENSMUST00000212766.1	chr8	+	110618607	110710683	110618607	110618607		uc009nku.2	Vac14
ENSMUST00000212829.1	chr8	+	110618611	110720394	110618889	110682506	A0A1D5RLY2	uc292dek.1	Vac14
ENSMUST00000213015.1	chr8	+	110645579	110712946	110645579	110645579		uc292del.1	Vac14
ENSMUST00000052457.14	chr8	+	110721475	110741400	110721721	110739077	Q6P9S0	uc009nkx.3	Mtss2
ENSMUST00000144041.7	chr8	+	110725725	110739935	110726429	110739077	D3YWC9	uc009nky.3	Mtss2
ENSMUST00000149273.7	chr8	+	110727345	110737653	110727345	110737653	F6S054	uc292den.1	Mtss2
ENSMUST00000141302.1	chr8	+	110727356	110738073	110727356	110738073	F7D291	uc292deo.1	Mtss2
ENSMUST00000042012.6	chr8	-	110810238	110846776	110810940	110844532	Q921M3	uc009nlb.2	Sf3b3
ENSMUST00000212515.1	chr8	-	110824434	110846787	110824434	110824434		uc292dev.1	Sf3b3
ENSMUST00000212182.1	chr8	-	110831481	110838596	110831481	110831481		uc292dew.1	Sf3b3
ENSMUST00000212613.1	chr8	-	110840567	110845057	110840567	110840567		uc292dex.1	Sf3b3
ENSMUST00000212843.1	chr8	-	110845318	110846727	110845318	110845318		uc292dez.1	Sf3b3
ENSMUST00000041382.6	chr8	-	110882462	110902459	110882966	110899914	Q7TMC8	uc009nlg.3	Fcsk
ENSMUST00000125268.1	chr8	+	111033143	111036950	111036929	111036950	A0A1Y7VE86	uc292dfv.1	Aars
ENSMUST00000154546.7	chr8	+	111033878	111045124	111033878	111033878		uc292dfw.1	Aars
ENSMUST00000034441.7	chr8	+	111033901	111057664	111036929	111055204	Q8BGQ7	uc009nlo.3	Aars
ENSMUST00000142770.1	chr8	+	111033915	111046743	111033915	111033915		uc292dfx.1	Aars
ENSMUST00000145059.1	chr8	+	111041725	111042809	111041725	111041725		uc292dfy.1	Aars
ENSMUST00000124285.1	chr8	+	111043078	111045122	111043078	111043078		uc292dga.1	Aars
ENSMUST00000128320.1	chr8	+	111047911	111050010	111047911	111047911		uc292dgb.1	Aars
ENSMUST00000056157.13	chr8	-	111311796	111338177	111312024	111333752	Q9D2Y4	uc009nme.4	Mlkl
ENSMUST00000120432.2	chr8	-	111311799	111338177	111312024	111333752	Q9D2Y4	uc009nmd.4	Mlkl
ENSMUST00000135710.1	chr8	-	111311801	111316119	111311801	111311801		uc292dgl.1	Mlkl
ENSMUST00000145862.2	chr8	-	111331816	111337793	111331816	111337729	D3YV42	uc292dgn.1	Mlkl
ENSMUST00000034430.5	chr8	-	111889135	111910447	111889798	111890986	Q9QUP4	uc009nmz.2	Chst5
ENSMUST00000071732.6	chr8	-	112013952	112015008	112013952	112013952		uc057lxw.2	Gm6793
ENSMUST00000073521.11	chr8	+	114133556	114154739	114133665	114152016	Q99P30	uc009nnw.4	Nudt7
