#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000129147.1	chr10	+	128249618	128250372	128249618	128249618		uc287vrt.1	Timeless
ENSMUST00000026427.7	chr10	-	128509964	128525870	128510619	128525823	Q3U7R1	uc007hng.3	Esyt1
ENSMUST00000220429.1	chr10	-	128510255	128520306	128512343	128520306	A0A1W2P784	uc287vtz.1	Esyt1
ENSMUST00000217948.1	chr10	-	128513497	128525868	128513497	128513497		uc287vua.1	Esyt1
ENSMUST00000218092.1	chr10	-	128514190	128518554	128514190	128514190		uc287vub.1	Esyt1
ENSMUST00000220045.1	chr10	-	128514877	128525871	128514877	128514877		uc007hnh.2	Esyt1
ENSMUST00000145164.7	chr11	+	3125903	3129396	3125903	3125903		uc287wbj.1	Pisd-ps1
ENSMUST00000132408.7	chr11	+	3125935	3129209	3125935	3125935		uc287wbk.1	Pisd-ps1
ENSMUST00000119128.7	chr11	+	3126005	3131004	3126005	3126005		uc287wbl.1	Pisd-ps1
ENSMUST00000152828.1	chr11	+	3128971	3130146	3128971	3128971		uc287wbm.1	Pisd-ps1
ENSMUST00000020718.9	chr11	-	3517522	3527937	3520771	3527826	D3YVS1	uc287weh.1	Smtn
ENSMUST00000110011.7	chr11	-	3517522	3537398	3517676	3537373	D3Z3Q3	uc287wei.1	Smtn
ENSMUST00000075118.9	chr11	-	3517522	3539239	3517676	3537373	Q921U8	uc007hti.3	Smtn
ENSMUST00000154861.7	chr11	-	3517522	3539252	3517522	3517522		uc287wej.1	Smtn
ENSMUST00000020721.14	chr11	-	3517522	3539292	3520771	3537373	Q921U8	uc007htf.3	Smtn
ENSMUST00000170588.7	chr11	-	3517522	3539292	3520771	3537373	Q921U8	uc007htg.3	Smtn
ENSMUST00000144635.1	chr11	-	3520537	3522554	3520537	3520537		uc287wek.1	Smtn
ENSMUST00000156201.7	chr11	-	3532459	3540612	3532459	3537373	D3YZ10	uc287wen.1	Smtn
ENSMUST00000136243.1	chr11	-	3532602	3539251	3532602	3537373	D3Z525	uc287weo.1	Smtn
ENSMUST00000151804.1	chr11	-	3534813	3539249	3534813	3534813		uc287weq.1	Smtn
ENSMUST00000002198.3	chr11	+	4160349	4182541	4160487	4180135	Q8K4Z5	uc007hup.3	Sf3a1
ENSMUST00000132666.1	chr11	+	4160354	4171913	4160354	4160354		uc287wgy.1	Sf3a1
ENSMUST00000129583.7	chr11	+	4160354	4173110	4160354	4160354		uc287wgz.1	Sf3a1
ENSMUST00000133095.1	chr11	+	4177547	4179419	4177547	4177547		uc287wha.1	Sf3a1
ENSMUST00000009220.4	chr11	+	4704677	4737669	4722384	4737461	Q9CQR5	uc007hvd.2	Zmat5
ENSMUST00000154341.7	chr11	+	4704707	4737395	4704707	4704707		uc287wia.1	Zmat5
ENSMUST00000141970.1	chr11	+	4728584	4732523	4728584	4728584		uc287wib.1	Zmat5
ENSMUST00000101615.8	chr11	+	4895319	4928867	4899810	4928738	Q5SVF9	uc287wiq.1	Thoc5
ENSMUST00000038237.7	chr11	+	4895342	4928865	4899810	4928738	A0A0R4J0J6	uc007hvl.1	Thoc5
ENSMUST00000148117.7	chr11	+	4902211	4904465	4902211	4902211		uc287wir.1	Thoc5
ENSMUST00000144371.1	chr11	+	4902211	4914310	4902211	4902211		uc287wis.1	Thoc5
ENSMUST00000142543.2	chr11	+	4902211	4918225	4902391	4918225	Q5SVF8	uc287wit.1	Thoc5
ENSMUST00000155872.1	chr11	+	4915305	4920485	4915305	4915305		uc287wiu.1	Thoc5
ENSMUST00000109897.7	chr11	+	4986823	5042729	5009555	5041792	Q5SVG5	uc287wiv.1	Ap1b1
ENSMUST00000009234.15	chr11	+	4986823	5042791	5009555	5041792	O35643	uc007hvo.3	Ap1b1
ENSMUST00000137292.7	chr11	+	4986911	5015741	4986911	4986911		uc287wiw.1	Ap1b1
ENSMUST00000133014.7	chr11	+	4986933	5016851	4986933	4986933		uc287wix.1	Ap1b1
ENSMUST00000144426.1	chr11	+	5009473	5015741	5009473	5009473		uc287wiy.1	Ap1b1
ENSMUST00000101613.2	chr11	+	5009529	5042729	5009555	5041792	Q5SVG4	uc287wiz.1	Ap1b1
ENSMUST00000145704.1	chr11	+	5030976	5032790	5030976	5030976		uc287wja.1	Ap1b1
ENSMUST00000142325.7	chr11	+	5037368	5040402	5037368	5037368		uc287wjb.1	Ap1b1
ENSMUST00000133007.1	chr11	+	5038763	5040421	5038763	5038763		uc287wje.1	Ap1b1
ENSMUST00000109845.7	chr11	+	5788487	5800629	5788559	5799999	Q62418	uc007hxc.3	Dbnl
ENSMUST00000020769.13	chr11	+	5788521	5800288	5788559	5799999	Q62418	uc007hxd.3	Dbnl
ENSMUST00000102928.4	chr11	+	5788529	5800962	5788559	5799999	Q62418	uc007hxb.3	Dbnl
ENSMUST00000102922.9	chr11	-	5872179	5878292	5872257	5876932	O35654	uc007hxk.3	Pold2
ENSMUST00000141907.1	chr11	-	5872187	5873191	5872187	5872187		uc287wlk.1	Pold2
ENSMUST00000153995.1	chr11	-	5874079	5877662	5874079	5876932	A8Y5G7	uc287wll.1	Pold2
ENSMUST00000136714.1	chr11	-	5874116	5876764	5874116	5874116		uc287wlm.1	Pold2
ENSMUST00000134957.1	chr11	-	5875169	5878212	5875169	5875169		uc287wln.1	Pold2
ENSMUST00000002818.8	chr11	+	5955692	5967780	5955900	5966044	Q9CQW1	uc007hxp.5	Ykt6
ENSMUST00000143834.1	chr11	+	5959303	5963201	5959303	5959303		uc287wlr.1	Ykt6
ENSMUST00000101585.9	chr11	-	5971734	6065538	5972217	6065538	Q5SVI3	uc287wlx.1	Camk2b
ENSMUST00000117715.1	chr11	+	6453150	6453438	6453150	6453150		uc287wnc.1	Gm11971
ENSMUST00000156969.7	chr11	-	6615597	6626043	6616612	6624220	Q91YM4	uc007hyz.3	Tbrg4
ENSMUST00000189268.6	chr11	-	6615598	6626067	6616612	6624220	Q91YM4	uc287woa.1	Tbrg4
ENSMUST00000000394.13	chr11	-	6616422	6626043	6616612	6624220	Q91YM4	uc007hza.3	Tbrg4
ENSMUST00000150697.7	chr11	-	6616424	6626043	6619024	6624220	E9PUT1	uc287wob.1	Tbrg4
ENSMUST00000134016.1	chr11	-	6617253	6618030	6617253	6617253		uc287woc.1	Tbrg4
ENSMUST00000131477.1	chr11	-	6619555	6620915	6619555	6619555		uc287wod.1	Tbrg4
ENSMUST00000132446.1	chr11	-	6619585	6620445	6619585	6619585		uc011xrj.2	Tbrg4
ENSMUST00000151008.1	chr11	-	6620001	6621251	6620001	6620001		uc287wof.1	Tbrg4
ENSMUST00000131313.1	chr11	-	6620179	6621065	6620179	6620179		uc287wog.1	Tbrg4
ENSMUST00000136682.7	chr11	-	6620996	6626067	6620996	6624220	Q5SWP1	uc287woi.1	Tbrg4
ENSMUST00000131815.7	chr11	-	6623199	6626022	6623199	6623199		uc287woj.1	Tbrg4
ENSMUST00000144463.1	chr11	-	6623884	6625459	6623884	6624220	Q5SWP0	uc287wok.1	Tbrg4
ENSMUST00000043285.4	chr11	+	9048593	9069356	9049145	9068384	Q5SS90	uc007hzv.2	Gm11992
ENSMUST00000152345.7	chr11	-	11787430	11808925	11787430	11787430		uc287wqr.1	Fignl1
ENSMUST00000123815.1	chr11	-	11787442	11801461	11787442	11787442		uc287wqs.1	Fignl1
ENSMUST00000047689.10	chr11	-	11800287	11808959	11801001	11803053	Q8BPY9	uc007iat.3	Fignl1
ENSMUST00000171080.7	chr11	-	11800287	11808962	11801001	11803053	Q8BPY9	uc011xro.1	Fignl1
ENSMUST00000171938.1	chr11	-	11800287	11808962	11801001	11803053	Q8BPY9	uc007ias.2	Fignl1
ENSMUST00000109664.1	chr11	-	11800551	11808932	11801001	11803053	Q8BPY9	uc033ftv.2	Fignl1
ENSMUST00000150714.1	chr11	-	11802696	11808948	11802696	11803053	Q5SWU3	uc287wqt.1	Fignl1
ENSMUST00000131135.2	chr11	+	21572234	21664385	21652249	21664385	B1ATQ4	uc287www.1	Wdpcp
ENSMUST00000020568.9	chr11	+	21572234	21898989	21652249	21898526	Q8C456	uc007idx.2	Wdpcp
ENSMUST00000149757.1	chr11	+	21572304	21697568	21572304	21572304		uc287wwx.1	Wdpcp
ENSMUST00000143608.1	chr11	+	21689582	21711910	21689582	21689582		uc287wwz.1	Wdpcp
ENSMUST00000156624.1	chr11	+	21695128	21749350	21695128	21695128		uc287wxa.1	Wdpcp
ENSMUST00000128794.1	chr11	+	21813398	21817341	21813398	21813398		uc287wxb.1	Wdpcp
ENSMUST00000102842.9	chr11	+	29692946	29742916	29693188	29742029	Q99P72	uc007ihl.3	Rtn4
ENSMUST00000102843.9	chr11	+	29692946	29742916	29693188	29742029	Q99P72	uc007ihk.3	Rtn4
ENSMUST00000078830.10	chr11	+	29692946	29744331	29693188	29742029	Q99P72	uc007ihm.3	Rtn4
ENSMUST00000170731.7	chr11	+	29692947	29742111	29693188	29742029	Q99P72	uc287xeg.1	Rtn4
ENSMUST00000102841.7	chr11	+	29693773	29742916	29693805	29742029	Q99P72	uc007ihn.3	Rtn4
ENSMUST00000060992.5	chr11	+	29718562	29742916	29718848	29742029	Q99P72	uc007iho.3	Rtn4
ENSMUST00000156217.7	chr11	+	29733697	29742435	29733697	29733697		uc287xeh.1	Rtn4
ENSMUST00000141719.7	chr11	+	29733772	29742347	29733772	29733772		uc287xei.1	Rtn4
ENSMUST00000125735.7	chr11	+	29736399	29742347	29736399	29736399		uc287xej.1	Rtn4
ENSMUST00000126162.1	chr11	+	29740997	29742285	29740997	29740997		uc287xek.1	Rtn4
ENSMUST00000039601.9	chr11	+	32205414	32208984	32205621	32208742	Q8VIK1	uc007ija.4	Snrnp25
ENSMUST00000149043.2	chr11	+	32205445	32208408	32205621	32208408	A7M7T3	uc287xgp.1	Snrnp25
ENSMUST00000155736.1	chr11	+	32205457	32207651	32205457	32205457		uc287xgq.1	Snrnp25
ENSMUST00000121182.1	chr11	+	32205487	32208873	32205621	32208708	A7M7T4	uc287xgr.1	Snrnp25
ENSMUST00000125837.1	chr11	+	32206761	32208984	32206761	32206761		uc287xgs.1	Snrnp25
ENSMUST00000020524.14	chr11	-	32209584	32222300	32209803	32216258	Q6PIX5	uc007ijb.3	Rhbdf1
ENSMUST00000143036.7	chr11	-	32209585	32217317	32209585	32209585		uc287xgt.1	Rhbdf1
ENSMUST00000146179.7	chr11	-	32209586	32222280	32214438	32216258	F2Z3W3	uc287xgu.1	Rhbdf1
ENSMUST00000143988.1	chr11	-	32209803	32211139	32209803	32211139	A7M7T5	uc287xgv.1	Rhbdf1
ENSMUST00000142274.1	chr11	-	32209949	32210900	32209949	32209949		uc287xgw.1	Rhbdf1
ENSMUST00000137125.1	chr11	-	32210398	32211270	32210398	32210398		uc287xgx.1	Rhbdf1
ENSMUST00000132578.7	chr11	-	32214285	32222280	32214438	32216258	F2Z3W3	uc287xgy.1	Rhbdf1
ENSMUST00000150381.1	chr11	-	32215067	32222244	32215067	32216258	A2AVE4	uc287xgz.1	Rhbdf1
ENSMUST00000144902.1	chr11	-	32216008	32222259	32216008	32216258	A2AVE5	uc287xha.1	Rhbdf1
ENSMUST00000018992.3	chr11	-	35808380	35834506	35808481	35834481	Q9D0I9	uc007ilh.3	Rars
ENSMUST00000143205.1	chr11	-	35815667	35820109	35815667	35815667		uc287xkb.1	Rars
ENSMUST00000165817.1	chr11	-	35817427	35821503	35817427	35817427		uc287xkc.1	Rars
ENSMUST00000166122.1	chr11	-	35821136	35825133	35821136	35821136		uc287xkd.1	Rars
ENSMUST00000137815.1	chr11	-	35826494	35834461	35826494	35826494		uc287xke.1	Rars
ENSMUST00000173002.7	chr11	+	43474275	43491505	43474279	43491337	G3V001	uc287xnj.1	C1qtnf2
ENSMUST00000057679.9	chr11	+	43474305	43491525	43480951	43491337	Q9D8U4	uc007imr.2	C1qtnf2
ENSMUST00000151912.1	chr11	+	43480828	43490864	43480951	43490864	G3UXA9	uc287xnk.1	C1qtnf2
ENSMUST00000050574.6	chr11	+	43528783	43586997	43529396	43585715	Q5SRT8	uc007ims.3	Ccnjl
ENSMUST00000152153.1	chr11	+	43529245	43556689	43529245	43529245		uc287xnl.1	Ccnjl
ENSMUST00000011400.7	chr11	+	46055991	46147343	46056113	46143845	Q3UHT3	uc007iny.3	Adam19
ENSMUST00000137014.1	chr11	+	46056057	46065082	46056057	46056057		uc287xpk.1	Adam19
ENSMUST00000151565.7	chr11	+	46127904	46143857	46127904	46127904		uc287xpl.1	Adam19
ENSMUST00000153410.1	chr11	+	46134121	46137648	46134121	46134121		uc287xpm.1	Adam19
ENSMUST00000165599.8	chr11	-	46193849	46312358	46196299	46291629	Q5SQX6	uc007iob.3	Cyfip2
ENSMUST00000093165.11	chr11	-	46193849	46312859	46196299	46291629	Q5SQX6	uc007iod.3	Cyfip2
ENSMUST00000093166.10	chr11	-	46193854	46312294	46196299	46291629	Q5SQX6	uc007ioc.3	Cyfip2
ENSMUST00000142017.1	chr11	-	46196070	46270669	46196299	46270669	F6QD74	uc287xpp.1	Cyfip2
ENSMUST00000060185.2	chr11	+	46235530	46239872	46237655	46238336	Q8BJN4	uc007ioe.2	Fndc9
ENSMUST00000129474.1	chr11	-	46291576	46312220	46291576	46291629	F7C3H9	uc287xpr.1	Cyfip2
ENSMUST00000104958.1	chr11	-	48945353	48946190	48945398	48946118	Q5SVP3	uc033fux.3	Psme2b
ENSMUST00000074669.9	chr11	-	51600099	51606847	51601407	51606563	Q99020	uc007iua.2	Hnrnpab
ENSMUST00000101249.8	chr11	-	51600868	51606847	51601741	51606563	Q80XR6	uc007iub.2	Hnrnpab
ENSMUST00000109103.3	chr11	-	51601173	51606847	51601407	51606563	Q20BD0	uc007itz.2	Hnrnpab
ENSMUST00000127405.1	chr11	+	51619734	51623714	51619817	51623217	Q9CRB2	uc007iuc.2	Nhp2
ENSMUST00000001083.3	chr11	+	51619770	51623429	51619770	51619770		uc287xzm.1	Nhp2
ENSMUST00000061326.4	chr11	-	53427921	53430827	53429055	53430689	Q9CQ69	uc007ivy.4	Uqcrq
ENSMUST00000109019.7	chr11	-	53428952	53430434	53429055	53430147	I7HPX6	uc287ybz.1	Uqcrq
ENSMUST00000109021.3	chr11	-	53428952	53430827	53429055	53430689	Q9CQ69	uc007ivz.4	Uqcrq
ENSMUST00000156503.1	chr11	-	53428952	53430831	53428952	53428952		uc287yca.1	Uqcrq
ENSMUST00000153206.7	chr11	-	53783417	53795875	53783417	53783417		uc287ydm.1	Gm12216
ENSMUST00000135815.7	chr11	-	53784290	53859144	53784290	53784290		uc287ydn.1	Gm12216
ENSMUST00000220191.1	chr11	-	53785488	53850048	53805004	53850048	A0A1W2P827	uc287ydo.1	Gm12216
ENSMUST00000117316.7	chr11	-	53785488	53859256	53786335	53850048	A8Y5C0	uc007ixa.2	Gm12216
ENSMUST00000126535.1	chr11	-	53803696	53859229	53803696	53803696		uc287ydp.1	Gm12216
ENSMUST00000120776.7	chr11	-	53809258	53859256	53809776	53850048	A8Y5C1	uc287ydq.1	Gm12216
ENSMUST00000121435.1	chr11	-	53812960	53859256	53813265	53850048	A8Y5C2	uc007ixb.2	Gm12216
ENSMUST00000064104.12	chr11	-	54717455	54787675	54720258	54740291	Q8BGH7	uc007iyf.3	Cdc42se2
ENSMUST00000153209.7	chr11	-	54723573	54787646	54723573	54740291	B1AZK1	uc287yft.1	Cdc42se2
ENSMUST00000136059.7	chr11	-	54739985	54787641	54739985	54739985		uc287yfu.1	Cdc42se2
ENSMUST00000135903.7	chr11	-	54740309	54787625	54740309	54740309		uc287yfv.1	Cdc42se2
ENSMUST00000123424.1	chr11	-	54740462	54760339	54740462	54740462		uc287yfw.1	Cdc42se2
ENSMUST00000102727.2	chr11	-	54979107	55033445	54979461	55021554	F8WIT2	uc007iys.3	Anxa6
ENSMUST00000108883.9	chr11	-	54979107	55033445	54979461	55021554	P14824	uc007iyr.3	Anxa6
ENSMUST00000148298.1	chr11	-	54990949	55033415	54990949	54990949		uc287ygo.1	Anxa6
ENSMUST00000068853.12	chr11	-	55250608	55336564	55251965	55312246	Q5F226	uc287ygy.1	Fat2
ENSMUST00000108864.1	chr11	-	55250609	55312257	55251965	55312246	Q5F226	uc007izf.1	Fat2
ENSMUST00000018727.3	chr11	+	55469684	55504838	55485643	55499668	P97855	uc007izl.2	G3bp1
ENSMUST00000151790.1	chr11	+	55469717	55487512	55469717	55469717		uc287yhi.1	G3bp1
ENSMUST00000108786.7	chr11	+	59202485	59205927	59204232	59205807	Q9CZ83	uc287ymj.1	Mrpl55
ENSMUST00000108787.8	chr11	+	59202488	59205888	59204232	59205807	Q9CZ83	uc056ykx.2	Mrpl55
ENSMUST00000045697.11	chr11	+	59202491	59206134	59204232	59205807	Q9CZ83	uc007jdi.3	Mrpl55
ENSMUST00000108785.1	chr11	+	59202504	59206002	59204232	59205807	Q9CZ83	uc007jdj.3	Mrpl55
ENSMUST00000108784.3	chr11	+	59202537	59205888	59204232	59205807	Q9CZ83	uc007jdk.3	Mrpl55
ENSMUST00000163300.7	chr11	-	59211411	59228162	59212533	59213487	P84078	uc007jdm.2	Arf1
ENSMUST00000061242.7	chr11	-	59211413	59228270	59212533	59213487	P84078	uc007jdn.3	Arf1
ENSMUST00000010044.7	chr11	-	59248032	59290752	59249629	59290647	P27467	uc007jdp.4	Wnt3a
ENSMUST00000045279.12	chr11	+	59450044	59458473	59450244	59455606	Q8BFT6	uc007jdw.3	Jmjd4
ENSMUST00000108777.9	chr11	+	59450044	59458473	59450244	59455606	Q8BFT6	uc007jdu.3	Jmjd4
ENSMUST00000147163.7	chr11	+	59450044	59458567	59450244	59453911	Q8BFT6	uc007jdv.3	Jmjd4
ENSMUST00000126158.1	chr11	+	59450120	59456106	59450120	59450120		uc287ymv.1	Jmjd4
ENSMUST00000051493.7	chr11	-	59783896	59787645	59783896	59783896		uc287ynv.1	Pld6
ENSMUST00000125307.1	chr11	-	59784702	59787642	59784977	59787635	Q5SWZ9	uc011xvp.2	Pld6
ENSMUST00000134660.7	chr11	-	60199088	60207188	60199921	60207188	F6XZS9	uc287yow.1	Srebf1
ENSMUST00000020846.7	chr11	-	60199088	60220604	60199921	60220543	Q9WTN3	uc007jfn.3	Srebf1
ENSMUST00000141161.1	chr11	-	60200129	60201040	60200129	60200129		uc287yox.1	Srebf1
ENSMUST00000144942.1	chr11	-	60200462	60210465	60200462	60210354	A0A0A0MQK3	uc287yoy.1	Srebf1
ENSMUST00000129869.7	chr11	-	60201363	60202215	60201363	60201363		uc287yoz.1	Srebf1
ENSMUST00000156304.1	chr11	-	60201365	60202624	60201365	60201365		uc287ypa.1	Srebf1
ENSMUST00000154925.1	chr11	-	60201800	60203857	60201800	60201800		uc287ypb.1	Srebf1
ENSMUST00000136426.1	chr11	-	60202658	60203488	60202658	60202658		uc287ypc.1	Srebf1
ENSMUST00000149238.1	chr11	-	60203100	60204290	60203100	60203100		uc287ypd.1	Srebf1
ENSMUST00000154620.1	chr11	-	60204188	60206112	60204188	60204188		uc287ype.1	Srebf1
ENSMUST00000147967.1	chr11	-	60205958	60210392	60205958	60205958		uc287ypf.1	Srebf1
ENSMUST00000136215.1	chr11	-	60206949	60222581	60206949	60206949		uc287ypg.1	Srebf1
ENSMUST00000052346.9	chr11	+	60699722	60714186	60699860	60713210	A0A0R4J0S4	uc007jge.3	Llgl1
ENSMUST00000108719.3	chr11	+	60699844	60714186	60699860	60713045	Q80Y17	uc007jgg.3	Llgl1
ENSMUST00000128749.1	chr11	+	60704196	60706069	60704196	60704196		uc287yra.1	Llgl1
ENSMUST00000041683.8	chr11	-	61151784	61175055	61154470	61174885	Q5DU02	uc007jhc.3	Usp22
ENSMUST00000173525.1	chr11	-	61154018	61157392	61154018	61154018		uc287ysl.1	Usp22
ENSMUST00000174035.1	chr11	-	61155709	61159384	61155709	61155709		uc287ysm.1	Usp22
ENSMUST00000174301.7	chr11	-	61161394	61168275	61166922	61168275	H3BLQ1	uc287ysn.1	Usp22
ENSMUST00000174220.1	chr11	-	61162771	61175029	61162771	61162771		uc287yso.1	Usp22
ENSMUST00000147792.1	chr11	+	61207536	61212333	61212231	61212333	B1ATI6	uc287ysq.1	Aldh3a1
ENSMUST00000108716.7	chr11	+	61208620	61218421	61212231	61218228	P47739	uc007jhd.4	Aldh3a1
ENSMUST00000019246.3	chr11	+	61208744	61218421	61212231	61218228	P47739	uc007jhe.4	Aldh3a1
ENSMUST00000070453.1	chr11	+	61684090	61686858	61684090	61684090		uc007jic.2	Fam83g
ENSMUST00000093019.5	chr11	+	61684418	61709951	61684533	61707727	Q5SWY7	uc007jid.2	Fam83g
ENSMUST00000201866.3	chr11	+	61956762	62119451	61956762	61956762		uc007jim.2	Specc1
ENSMUST00000201671.3	chr11	+	61956762	62138071	62029275	62138071	Q5SXY1	uc287yuy.1	Specc1
ENSMUST00000202178.3	chr11	+	61956778	62138523	62029275	62138071	A0A0J9YUF8	uc057aym.2	Specc1
ENSMUST00000136971.4	chr11	+	61956809	62045484	61956809	61956809		uc287yuz.1	Specc1
ENSMUST00000202389.3	chr11	+	61956814	62219435	62029275	62219374	Q5SXY1	uc287yva.1	Specc1
ENSMUST00000202869.1	chr11	+	61976117	62073707	61976117	61976117		uc287yvc.1	Specc1
ENSMUST00000201624.3	chr11	+	62005349	62138071	62029275	62138071	Q5SXY1	uc287yvd.1	Specc1
ENSMUST00000049836.13	chr11	+	62018847	62141726	62029275	62138071	Q5SXY1	uc287yve.1	Specc1
ENSMUST00000202905.3	chr11	+	62018863	62219964	62029275	62219374	Q5SXY1	uc287yvf.1	Specc1
ENSMUST00000201364.3	chr11	+	62029252	62221129	62029275	62219374	A0A0J9YTU3	uc287yvg.1	Specc1
ENSMUST00000108709.7	chr11	+	62029275	62223013	62029275	62219374	Q5SXY1	uc287yvh.1	Specc1
ENSMUST00000092415.8	chr11	+	62076994	62223005	62077196	62219374	Q5SXY1	uc287yvi.1	Specc1
ENSMUST00000201015.3	chr11	+	62076998	62219584	62128316	62219374	A0A0J9YUG8	uc287yvj.1	Specc1
ENSMUST00000200742.1	chr11	+	62077044	62078321	62077044	62077044		uc287yvk.1	Specc1
ENSMUST00000202744.3	chr11	+	62077058	62138084	62128316	62138071	A0A0J9YV47	uc287yvl.1	Specc1
ENSMUST00000201723.3	chr11	+	62077090	62138522	62077196	62138071	A0A0J9YV86	uc287yvm.1	Specc1
ENSMUST00000202179.1	chr11	+	62077096	62223013	62077196	62219374	A0A0J9YUR2	uc007jin.3	Specc1
ENSMUST00000046963.9	chr11	-	65688242	65788297	65690690	65788244	Q543X6	uc007jlb.3	Map2k4
ENSMUST00000125598.7	chr11	-	65690332	65719603	65691758	65719603	M0QW52	uc287yzv.1	Map2k4
ENSMUST00000140740.1	chr11	-	65691727	65697014	65691727	65691727		uc287yzw.1	Map2k4
ENSMUST00000140301.7	chr11	-	65696287	65788285	65719542	65788244	M0QWR0	uc287yzx.1	Map2k4
ENSMUST00000152096.7	chr11	-	65712218	65788286	65712218	65788244	B1ATL6	uc287yzy.1	Map2k4
ENSMUST00000130009.1	chr11	-	65712219	65788285	65719542	65788244	M0QWG5	uc287yzz.1	Map2k4
ENSMUST00000138093.1	chr11	-	65719538	65745838	65719538	65735230	A0A2I3BQK8	uc287zaa.1	Map2k4
ENSMUST00000152781.2	chr11	-	68192192	68196153	68192192	68192192		uc007jnl.1	C78197
ENSMUST00000108666.7	chr11	+	69045646	69051664	69045960	69051061	O70126	uc287zeo.1	Aurkb
ENSMUST00000021277.5	chr11	+	69045651	69051664	69045960	69051061	O70126	uc007jpa.3	Aurkb
ENSMUST00000142126.1	chr11	+	69395486	69396324	69395486	69395486		uc287zgz.1	Naa38
ENSMUST00000144531.1	chr11	+	69395646	69396680	69395891	69396632	Q9D2U5	uc007jqa.2	Naa38
ENSMUST00000082283.9	chr11	+	69395813	69396680	69395813	69395813		uc007jqb.2	Naa38
ENSMUST00000124932.1	chr11	+	69396117	69396680	69396117	69396117		uc287zha.1	Naa38
ENSMUST00000108658.9	chr11	+	69580358	69591872	69586890	69591431	Q549C9	uc007jqn.3	Trp53
ENSMUST00000171247.7	chr11	+	69580358	69591872	69586890	69591308	Q80ZA1	uc007jqm.3	Trp53
ENSMUST00000005371.11	chr11	+	69580358	69591873	69586899	69591431	A0A158SIS7	uc287zhl.1	Trp53
ENSMUST00000147512.1	chr11	+	69580401	69590505	69580401	69580401		uc287zhm.1	Trp53
ENSMUST00000108657.3	chr11	+	69580404	69591873	69586899	69591308	I7HIK9	uc287zhn.1	Trp53
ENSMUST00000130540.1	chr11	+	69588694	69589821	69588694	69588694		uc287zho.1	Trp53
ENSMUST00000164359.7	chr11	-	69916713	69921085	69917438	69919315	P63242	uc011xxi.2	Eif5a
ENSMUST00000108610.7	chr11	-	69916719	69920630	69917438	69919315	P63242	uc007jsq.3	Eif5a
ENSMUST00000108611.7	chr11	-	69916719	69920940	69917438	69919315	P63242	uc007jsr.3	Eif5a
ENSMUST00000108612.7	chr11	-	69916719	69920940	69917438	69919315	P63242	uc007jss.3	Eif5a
ENSMUST00000043419.9	chr11	-	69916719	69921386	69917438	69919315	P63242	uc007jsv.3	Eif5a
ENSMUST00000070996.10	chr11	-	69916719	69921386	69917438	69919315	P63242	uc007jsu.3	Eif5a
ENSMUST00000108613.9	chr11	-	69916719	69921386	69917438	69919315	P63242	uc007jst.3	Eif5a
ENSMUST00000071026.9	chr11	-	69916719	69921958	69917438	69919315	P63242	uc011xxk.2	Eif5a
ENSMUST00000108609.7	chr11	-	69917030	69921064	69917438	69919315	P63242	uc287zlf.1	Eif5a
ENSMUST00000108608.7	chr11	-	69917086	69921064	69917438	69919315	P63242	uc287zlg.1	Eif5a
ENSMUST00000108607.7	chr11	-	69917096	69921190	69917438	69919315	P63242	uc287zlh.1	Eif5a
ENSMUST00000153652.7	chr11	-	69917181	69918304	69917438	69917952	J3QPS8	uc287zli.1	Eif5a
ENSMUST00000152589.1	chr11	-	69917456	69920919	69917456	69919315	A0A0A0MQM0	uc287zlj.1	Eif5a
ENSMUST00000041550.11	chr11	+	70130328	70137550	70134154	70137113	Q8JZN1	uc007jtu.2	Mgl2
ENSMUST00000132645.1	chr11	+	70130409	70134444	70130409	70130409		uc287zoc.1	Mgl2
ENSMUST00000165951.7	chr11	+	70130423	70137548	70134154	70137113	A9XX86	uc287zod.1	Mgl2
ENSMUST00000147502.1	chr11	+	70134093	70136232	70134093	70134093		uc287zoe.1	Mgl2
ENSMUST00000108584.1	chr11	+	70134172	70137295	70134172	70137113	F6QSC4	uc287zof.1	Mgl2
ENSMUST00000145503.1	chr11	+	70525366	70526424	70525366	70525366		uc287zqp.1	Psmb6
ENSMUST00000018430.6	chr11	+	70525385	70527649	70525396	70527579	Q60692	uc007jve.3	Psmb6
ENSMUST00000148535.1	chr11	+	70526109	70527193	70526109	70526109		uc287zqq.1	Psmb6
ENSMUST00000128870.1	chr11	+	70527071	70527858	70527071	70527071		uc287zqr.1	Psmb6
ENSMUST00000072237.12	chr11	+	70562880	70614482	70563069	70613712	G3X9G2	uc007jvi.1	Mink1
ENSMUST00000072873.13	chr11	+	70562889	70614128	70563069	70613712	Q5SXG3	uc007jvk.2	Mink1
ENSMUST00000102559.10	chr11	+	70562897	70614478	70563069	70613712	Q9JM52	uc007jvj.2	Mink1
ENSMUST00000079244.11	chr11	+	70563016	70614483	70563069	70613712	Q5SXG1	uc007jvm.2	Mink1
ENSMUST00000102558.10	chr11	+	70563069	70613712	70563069	70613712	Q9JM52	uc007jvl.2	Mink1
